bebe	bˈebe
cinco	sˈinko
discusion	diskusjˈoŋ
februari	febrwˈari
informacionnan	informasjˈonnan
moderno	modˈerno
nenga	nˈenɡa
policial	polisjˈal
profesionalnan	profesjonˈalnan
relato	relˈato
acceso	aksˈeso
encuesta	enkwˈesta
excepcion	ekssepsjˈoŋ
mag	mˈaɡ
reduccion	reduksjˈoŋ
respet	respˈet
safe	sˈafe
viola	vjˈola
Seroe	sˈeru
alcansa	alkˈansa
aporte	apˈorte
condena	kondˈena
contene	kontˈene
esencial	esensjˈal
preparacion	preparasjˈoŋ
rumbo	rˈumbo
Asuntonan	asuntˈonan
areanan	areˈanan
defende	defˈende
laboratorio	laboratˈorjo
orario	orˈarjo
participacion	partisipasjˈoŋ
planta	plˈanta
Cuido	kˈujdo
Playa	plˈaja
confisca	konfˈiska
docter	doktˈer
interesa	interˈesa
orguyoso	orɡjˈoso
patras	patrˈas
sintomanan	sintomˈanan
the	thˈe
Recientemente	resjentemˈente
Venezolano	venezolˈano
buscando	buskˈando
comienso	komjˈenso
obligatorio	obliɡatˈorjo
Februari	febrwˈari
Hunto	hˈunto
comprende	komprˈende
disfruta	disfrˈuta
fronteranan	fronterˈanan
gasta	ɡˈasta
mishi	mˈiʃi
porciento	porsjˈento
Cuba	kˈuba
Howell	howˈell
anual	anwˈal
docente	dosˈente
examen	eksamˈeŋ
familiar	familjˈar
Tourism	towrˈism
asuntonan	asuntˈonan
minuut	minˈyt
Bonaire	bonˈa͡ɪre
Internacional	internasjonˈal
Siman	simˈaŋ
demas	demˈas
exigencia	eksixˈensja
nace	nˈase
recientemente	resjentemˈente
sconde	skˈonde
sostenibel	sostenibˈel
Actualmente	aktwalmˈente
Aworaki	aworˈaki
Salubridad	salubridˈad
The	thˈe
ademas	ademˈas
comportacion	komportasjˈoŋ
plataforma	platafˈorma
presion	presjˈoŋ
analisa	analˈisa
asisti	asˈisti
autoridadnan	autoridˈadnan
conocemento	konosemˈento
consulta	konsˈulta
husticia	hustˈisja
posible	posˈible
presta	prˈesta
retiro	retˈiro
Comision	komisjˈoŋ
Curaçao	kurasˈao
aporta	apˈorta
comunica	komunˈika
establecimento	establesimˈento
importa	impˈorta
iniciativa	inisjatˈiva
recomenda	rekomˈenda
retira	retˈira
Rutte	rˈutte
fiscal	fiskˈal
hayando	hajˈando
het	hˈet
suplica	suplˈika
Authority	authorˈiti
inscribi	inskrˈibi
Danki	dˈanki
Sindicato	sindikˈato
Ya	jˈa
acto	ˈakto
admiti	admˈiti
haber	habˈer
patruyanan	patrujˈanan
pe	pˈe
Mundial	mundjˈal
aeropuerto	aeropwˈerto
inversion	inversjˈoŋ
maestro	maˈestro
organiza	orɡanˈiza
toca	tˈoka
En	ˈeŋ
categoria	kateɡˈorja
conseha	konsˈeha
departamentonan	departamentˈonan
dunando	dunˈando
orden	ordˈeŋ
petroleo	petrolˈeo
ruman	rumˈaŋ
señal	seɲˈal
socede	sosˈede
Bureau	bureˈau
Oficina	ofisˈina
brote	brˈote
casa	kˈasa
ekipo	ekˈipo
experto	ekspˈerto
idioma	idjˈoma
organizacion	orɡanizasjˈoŋ
pickup	pikkˈup
salida	salˈida
situacionnan	sitwasjˈonnan
tremendo	tremˈendo
Sint	sˈint
Virus	virˈus
adulto	adˈulto
hotelnan	hotˈelnan
realmente	realmˈente
rosea	rosˈea
satisfecho	satisfˈet͡ʃo
strategia	stratˈexja
ticket	tikkˈet
trankilidad	trankilidˈad
Directiva	direktˈiva
President	presidˈent
aire	ˈa͡ɪre
apelacion	apelasjˈoŋ
apesar	apesˈar
aprobacion	aprobasjˈoŋ
media	mˈedja
principalmente	prinsipalmˈente
skirbi	skˈirbi
Cora	kˈora
SKOA	skˈoa
alrededor	alrededˈor
bringa	brˈinɡa
debidamente	debidamˈente
habitante	habitˈante
impone	impˈone
intensivo	intensˈivo
lugarnan	luɡˈarnan
maestronan	maestrˈonan
structura	struktˈura
Desaroyo	desarˈojo
SIMAR	simˈar
competencia	kompetˈensja
computer	komputˈer
disciplina	dissiplˈina
haña	hˈaɲa
menor	menˈor
sectornan	sektˈornan
violando	vjolˈando
Palm	pˈalm
Sin	sˈiŋ
Universidad	universidˈad
asumi	asˈumi
ban	bˈaŋ
detecta	detˈekta
hacie	hˈasje
oficialmente	ofisjalmˈente
reapertura	reapertˈura
surpasa	surpˈasa
vigila	vixˈila
Hotel	hotˈel
concepto	konsˈepto
destinacion	destinasjˈoŋ
la	lˈa
otorga	otˈorɡa
trempan	trempˈaŋ
Center	sentˈer
Personal	personˈal
coalicion	koalisjˈoŋ
colega	kolˈeɡa
conexion	koneksjˈoŋ
dollar	dollˈar
laba	lˈaba
lomba	lˈomba
sinembargo	sinembˈarɡo
teniendo	tenjˈendo
urgi	ˈurxi
wowo	wˈowo
Romero	romˈero
biahe	bjˈahe
celebracion	selebrasjˈoŋ
conduci	kondˈusi
curso	kˈurso
descubri	deskˈubri
eherce	ehˈerse
falso	fˈalso
finalisa	finalˈisa
Aunke	aˈunke
Door	dˈoːr
cuestiona	kwestjˈona
dialogo	djalˈoɡo
domina	domˈina
exigencianan	eksixensjˈanan
felicita	felisˈita
gubernamental	ɡubernamentˈal
promove	promˈove
risico	risˈiko
scapa	skˈapa
curason	kurasˈoŋ
perhudica	perhudˈika
siendo	sjˈendo
sobrevivi	sobrevˈivi
vigente	vixˈente
Nacionnan	nasjˈonnan
claridad	klaridˈad
consecuencianan	konsekwensjˈanan
democratico	demokratˈiko
par	pˈar
trabaonan	trabaˈonan
weekend	weːkˈend
Locual	lokwˈal
abordo	abˈordo
areglo	arˈeɡlo
averahe	averˈahe
deficit	defisˈit
deseo	desˈeo
independiente	independjˈente
mey	mˈej
midi	mˈidi
nombra	nˈombra
resto	rˈesto
Health	heˈalth
Rosa	rˈosa
Warda	wˈarda
adverti	advˈerti
bar	bˈar
consciente	konssjˈente
cortico	kortˈiko
emiti	emˈiti
incertidumbre	insertidˈumbre
october	oktobˈer
scondi	skˈondi
solicita	solisˈita
Airport	a͡ɪrpˈort
Scol	skˈol
amor	amˈor
energia	enˈerxja
gratis	ɡratˈis
ocupacion	okupasjˈoŋ
perdida	perdˈida
proba	prˈoba
restaurant	restaurˈant
sentido	sentˈido
America	amerˈika
bula	bˈula
colaboracion	kolaborasjˈoŋ
ganador	ɡanadˈor
medionan	medjˈonan
residentenan	residentˈenan
truck	trˈukk
cabez	kabˈez
laat	lˈaːt
plachi	plˈat͡ʃi
preferencia	preferˈensja
sorpresa	sorprˈesa
Economico	ekonomˈiko
Leendert	leːndˈert
alivio	alˈivjo
ataca	atˈaka
experencia	eksperˈensja
protesta	protˈesta
tapa	tˈapa
tecnologia	teknolˈoxja
update	updˈate
Advies	advjˈes
Pos	pˈos
Respaldo	respˈaldo
Union	unjˈoŋ
aviso	avˈiso
belasting	belastˈinɡ
construi	konstrˈuj
menaza	menˈaza
seyo	sˈejo
stima	stˈima
storia	stˈorja
victimanan	viktimˈanan
Van	vˈaŋ
ami	ˈami
brandweer	brandwˈeːr
comerciantenan	komersjantˈenan
dura	dˈura
estatal	estatˈal
hudicial	hudisjˈal
mondi	mˈondi
motor	motˈor
partidonan	partidˈonan
tempran	temprˈaŋ
vulnerabel	vulnerabˈel
Sevinger	sevinxˈer
Varios	varjˈos
beneficio	benefˈisjo
concreto	konkrˈeto
crecemento	kresemˈento
derechonan	deret͡ʃˈonan
dunador	dunadˈor
libertad	libertˈad
ola	ˈola
Deporte	depˈorte
casnan	kˈasnan
club	klˈub
conforme	konfˈorme
custumber	kustumbˈer
datonan	datˈonan
existente	eksistˈente
negocia	neɡˈosja
preto	prˈeto
registracion	rexistrasjˈoŋ
Miyon	mijˈoŋ
Online	onlˈine
apenas	apenˈas
confianza	konfjˈanza
detaye	detˈaje
resumen	resumˈeŋ
reunionnan	rewnjˈonnan
screening	skreːnˈinɡ
venidero	venidˈero
Guardacosta	ɡwardakˈosta
Thijsen	the͡ɪsˈeŋ
alerta	alˈerta
colmo	kˈolmo
coopera	koːpˈera
dushi	dˈuʃi
gusta	ɡˈusta
obliga	oblˈiɡa
popular	populˈar
reforma	refˈorma
specifico	spesifˈiko
subida	subˈida
Aña	ˈaɲa
Papiamento	papjamˈento
espera	espˈera
grave	ɡrˈave
identifica	identifˈika
metanan	metˈanan
obstante	obstˈante
tapaboca	tapabˈoka
Dakota	dakˈota
Hende	hˈende
SETAR	setˈar
amigonan	amiɡˈonan
april	aprˈil
huridico	huridˈiko
instala	instˈala
move	mˈove
ocupa	okˈupa
principio	prinsˈipjo
severo	sevˈero
trayecto	trajˈekto
velocidad	velosidˈad
New	nˈew
Paradera	paradˈera
bolter	boltˈer
brug	brˈuɡ
cancer	kansˈer
controlnan	kontrˈolnan
cuestionario	kwestjonˈarjo
saludabel	saludabˈel
virtual	virtwˈal
BBO	bbˈo
Corsou	korsˈow
aspectonan	aspektˈonan
autonan	autˈonan
dispuesto	dispwˈesto
dunado	dunˈado
efectonan	efektˈonan
generacion	xenerasjˈoŋ
hogar	hoɡˈar
instruccion	instruksjˈoŋ
interno	intˈerno
motibonan	motibˈonan
op	ˈop
priminti	primˈinti
urgente	urxˈente
Dos	dˈos
Fraccion	fraksjˈoŋ
Glenbert	ɡlenbˈert
Kock	kˈokk
actonan	aktˈonan
critica	kritˈika
desconoci	deskonˈosi
diripiente	diripjˈente
organo	orɡˈano
relata	relˈata
revela	revˈela
Candelaria	kandelˈarja
Mescos	meskˈos
cancela	kansˈela
corto	kˈorto
crusada	krusˈada
encuanto	enkwˈanto
enfasis	enfasˈis
fayecimento	fajesimˈento
forza	fˈorza
genera	xenˈera
haltura	haltˈura
transmision	transmisjˈoŋ
transparencia	transparˈensja
Comercio	komˈersjo
Directie	dirˈektje
Señora	seɲˈora
brommer	brommˈer
contract	kontrˈakt
esunnan	esˈunnan
lamentablemente	lamentablemˈente
serca	sˈerka
tarifa	tarˈifa
vakantie	vakˈantje
yudanza	judˈanza
Alto	ˈalto
Robert	robˈert
SMOA	smˈoa
acusacion	akusasjˈoŋ
avisa	avˈisa
back	bˈakk
bieu	bjˈew
boluntario	boluntˈarjo
deber	debˈer
discuti	diskˈuti
esfuerzo	esfwˈerzo
exactamente	eksaktamˈente
panico	panˈiko
rekisitonan	rekisitˈonan
reserva	resˈerva
CAft	sˈeˈaft
airport	a͡ɪrpˈort
contribucion	kontribusjˈoŋ
costo	kˈosto
cuatro	kwˈatro
existencia	eksistˈensja
maltrato	maltrˈato
mundialmente	mundjalmˈente
pasaheronan	pasaherˈonan
pensioen	pensjˈuŋ
precaucion	prekausjˈoŋ
treci	trˈesi
Dominicana	dominikˈana
Elmar	elmˈar
Famia	fˈamja
Labor	labˈor
Macuarima	makwarˈima
claro	klˈaro
infecta	infˈekta
ranca	rˈanka
representantenan	representantˈenan
seccion	seksjˈoŋ
wanta	wˈanta
Casino	kasˈino
Entre	ˈentre
KPA	kpˈa
analisis	analisˈis
aparato	aparˈato
basha	bˈaʃa
clave	klˈave
empresanan	empresˈanan
facilita	fasilˈita
guera	ɡˈera
pabao	pabˈao
pagonan	paɡˈonan
proposicion	proposisjˈoŋ
articulonan	artikulˈonan
demasiado	demasjˈado
gremionan	ɡremjˈonan
historico	historˈiko
invitacion	invitasjˈoŋ
partner	partnˈer
plannan	plˈannan
profundo	profˈundo
ruta	rˈuta
union	unjˈoŋ
violencia	vjolˈensja
AAA	ˈaːa
Corda	kˈorda
Entrante	entrˈante
Rocco	rˈokko
SVB	ˌɛsvˌebˈe
aplicacion	aplikasjˈoŋ
dado	dˈado
estricto	estrˈikto
fiansa	fjˈansa
manifesta	manifˈesta
multa	mˈulta
practicamente	praktikamˈente
reparti	repˈarti
sospechosonan	sospet͡ʃosˈonan
EPI	ˈepi
General	xenerˈal
School	st͡ʃˈoːl
Vos	vˈos
Watty	wˈatti
bastante	bastˈante
comenta	komˈenta
creativo	kreatˈivo
robes	robˈes
tristo	trˈisto
Republica	republˈika
completa	komplˈeta
crucero	krusˈero
electoral	elektorˈal
honra	hˈonra
mediano	medjˈano
mondkapje	mondkˈapje
nacionalidad	nasjonalidˈad
natural	naturˈal
penal	penˈal
rapido	rapˈido
rapportnan	rappˈortnan
recien	resjˈeŋ
COVID	kovˈid
Comisario	komisˈarjo
Comunidad	komunidˈad
Guarda	ɡwˈarda
Meza	mˈeza
Statuut	statˈyt
democracia	demokrˈasja
evaluacion	evalwasjˈoŋ
factor	faktˈor
infeccion	infeksjˈoŋ
infrastructura	infrastruktˈura
kiko	kˈiko
logro	lˈoɡro
ocasiona	okasjˈona
portanan	portˈanan
scenario	ssenˈarjo
veld	vˈeld
Donald	donˈald
Eagle	eˈaɡle
contrario	kontrˈarjo
drastico	drastˈiko
ministerio	ministˈerjo
soluciona	solusjˈona
supermercado	supermerkˈado
Bubali	bubˈali
Pakico	pakˈiko
Tanto	tˈanto
afspraak	afsprˈaːk
bien	bjˈeŋ
condolencia	kondolˈensja
cuater	kwatˈer
entradanan	entradˈanan
tog	tˈoɡ
Ayera	ajˈera
CAFT	kˈaft
Foundation	fowndatjˈoŋ
Sabana	sabˈana
apoyo	apˈojo
bisiña	bisˈiɲa
burachi	burˈat͡ʃi
decada	dekˈada
destruccion	destruksjˈoŋ
efectivo	efektˈivo
haye	hˈaje
introduccion	introduksjˈoŋ
niun	njˈuŋ
trankil	trankˈil
Besaril	besarˈil
CITGO	sˈitɡo
Grandi	ɡrˈandi
Tjin	tjˈiŋ
arte	ˈarte
desaster	desastˈer
edicion	edisjˈoŋ
ehemplo	ehˈemplo
enfoke	enfˈoke
etapa	etˈapa
grado	ɡrˈado
hamas	hamˈas
helicopter	helikoptˈer
mita	mˈita
opta	ˈopta
realiza	realˈiza
simplemente	simplemˈente
CEO	sˈeo
Juan	jwˈaŋ
alabes	alabˈes
bibando	bibˈando
buskeda	buskˈeda
combersacion	kombersasjˈoŋ
dedicacion	dedikasjˈoŋ
diario	djˈarjo
discurso	diskˈurso
gasolin	ɡasolˈiŋ
intento	intˈento
legalmente	leɡalmˈente
localidad	lokalidˈad
reitera	re͡ɪtˈera
salubridad	salubridˈad
sano	sˈano
situa	sˈitwa
speransa	sperˈansa
Reina	rˈe͡ɪna
Richard	rit͡ʃˈard
automaticamente	automatikamˈente
calamidad	kalamidˈad
cuestion	kwestjˈoŋ
deal	deˈal
enseñanza	enseɲˈanza
fastioso	fastjˈoso
modelo	modˈelo
participante	partisipˈante
preparando	preparˈando
procesa	prosˈesa
publicacion	publikasjˈoŋ
refleha	reflˈeha
Infrastructura	infrastruktˈura
Setar	setˈar
cocaina	kokˈa͡ɪna
extende	ekstˈende
hefe	hˈefe
horcan	horkˈaŋ
opera	opˈera
pilar	pilˈar
school	st͡ʃˈoːl
Subsidio	subsˈidjo
Wardacosta	wardakˈosta
corona	korˈona
cumpliendo	kumpljˈendo
ilustra	ilˈustra
internet	internˈet
los	lˈos
perspectiva	perspektˈiva
surplus	surplˈus
Rey	rˈej
bashi	bˈaʃi
comprension	komprensjˈoŋ
constantemente	konstantemˈente
cultural	kulturˈal
facebook	fasebˈoːk
kendenan	kendˈenan
to	tˈo
transmiti	transmˈiti
viahe	vjˈahe
Association	assosjatjˈoŋ
International	internatjonˈal
Sneek	snˈeːk
al	ˈal
aparentemente	aparentemˈente
comienzo	komjˈenzo
container	konta͡ɪnˈer
cora	kˈora
honor	honˈor
husto	hˈusto
levemente	levemˈente
segundo	seɡˈundo
seis	sˈe͡ɪs
turno	tˈurno
Alan	alˈaŋ
Boulevard	bowlevˈard
Caribbean	karibbeˈaŋ
Mientrastanto	mjentrastˈanto
Recherche	ret͡ʃˈert͡ʃe
actitud	aktitˈud
ahusta	ahˈusta
atendi	atˈendi
calcula	kalkˈula
carchi	kˈart͡ʃi
compromiso	kompromˈiso
dak	dˈak
destina	destˈina
detenido	detenˈido
finalmente	finalmˈente
gerencia	xerˈensja
huy	hˈuj
mantencion	mantensjˈoŋ
reclama	reklˈama
webinar	webinˈar
Ambulance	ambulˈanse
Ningun	ninɡˈuŋ
Raymond	rajmˈond
Resort	resˈort
fe	fˈe
importacion	importasjˈoŋ
nissan	nissˈaŋ
pabien	pabjˈeŋ
participantenan	partisipantˈenan
perdi	pˈerdi
remarke	remˈarke
Ainda	ˈa͡ɪnda
Chauffeur	t͡ʃauffˈewr
ICU	ˈiku
aprecia	aprˈesja
bahando	bahˈando
critico	kritˈiko
hustamente	hustamˈente
innovacion	innovasjˈoŋ
negociacion	neɡosjasjˈoŋ
obligacion	obliɡasjˈoŋ
observa	obsˈerva
oro	ˈoro
rabia	rˈabja
ripiti	ripˈiti
Apesar	apesˈar
Code	kˈode
Codigo	kodˈiɡo
Economia	ekonˈomja
Otmar	otmˈar
Plaza	plˈaza
Sigur	siɡˈur
York	jˈork
balansa	balˈansa
kiebro	kjˈebro
porfin	porfˈiŋ
recauda	rekaˈuda
weganan	weɡˈanan
Brazil	brazˈil
DPL	dˌepˌeˈɛl
ImSan	ˈimsˈaŋ
Salario	salˈarjo
atene	atˈene
femenino	femenˈino
financiamento	finansjamˈento
gabinete	ɡabinˈete
huma	hˈuma
misa	mˈisa
paña	pˈaɲa
pida	pˈida
preventivo	preventˈivo
regular	reɡulˈar
sistemanan	sistemˈanan
Marlon	marlˈoŋ
Mundo	mˈundo
TDQ	tˌedˌekˈy
bestia	bˈestja
comun	komˈuŋ
conclusion	konklusjˈoŋ
covid	kovˈid
debenan	debˈenan
igual	iɡwˈal
serie	sˈerje
straño	strˈaɲo
wardando	wardˈando
Chikito	t͡ʃikˈito
comunicado	komunikˈado
dus	dˈus
empleo	emplˈeo
establecimentonan	establesimentˈonan
imagen	imaxˈeŋ
lidernan	lidˈernan
merece	merˈese
pecho	pˈet͡ʃo
pio	pjˈo
prefera	prefˈera
preocupante	preokupˈante
señor	seɲˈor
specialista	spesjalˈista
Ambiente	ambjˈente
Lamentablemente	lamentablemˈente
advertencia	advertˈensja
conocido	konosˈido
crimen	krimˈeŋ
divulga	divˈulɡa
educa	edˈuka
encuentro	enkwˈentro
especialmente	espesjalmˈente
garantia	ɡarˈantja
interesante	interesˈante
malesanan	malesˈanan
panort	panˈort
parada	parˈada
sorto	sˈorto
tarda	tˈarda
up	ˈup
Blanco	blˈanko
Boekhoudt	bukhˈowdt
Camacuri	kamakˈuri
Chris	t͡ʃrˈis
Huez	hwˈez
Sero	sˈero
avansa	avˈansa
biento	bjˈento
compra	kˈompra
describi	deskrˈibi
drechi	drˈet͡ʃi
movecion	movesjˈoŋ
negociacionnan	neɡosjasjˈonnan
probecha	probˈet͡ʃa
pusha	pˈuʃa
sigi	sˈixi
totalmente	totalmˈente
Alabes	alabˈes
Kelly	kˈelli
KvK	kˌavˈekˈa
Mucha	mˈut͡ʃa
Vrolijk	vrolˈe͡ɪk
awendia	awˈendja
conciente	konsjˈente
consumidor	konsumidˈor
criminalidad	kriminalidˈad
desinfecta	desinfˈekta
ehecucion	ehekusjˈoŋ
expande	ekspˈande
fuente	fwˈente
hisa	hˈisa
individual	individwˈal
ladron	ladrˈoŋ
laman	lamˈaŋ
mehoracion	mehorasjˈoŋ
recherche	ret͡ʃˈert͡ʃe
revisa	revˈisa
sanger	sanxˈer
sociedad	sosjedˈad
Intensivo	intensˈivo
Patrishi	patrˈiʃi
Sharline	ʃarlˈine
artista	artˈista
aun	aˈuŋ
bombero	bombˈero
estilo	estˈilo
molester	molestˈer
normalmente	normalmˈente
pan	pˈaŋ
pelea	pelˈea
stress	strˈess
tarheta	tarhˈeta
yobida	jobˈida
Ambos	ambˈos
Happy	hˈappi
IPA	ˈipa
Parlamentarionan	parlamentarjˈonan
acusacionnan	akusasjˈonnan
agenda	axˈenda
dignatario	diɡnatˈarjo
draai	drˈaːj
edificionan	edifisjˈonan
musical	musikˈal
normanan	normˈanan
oido	ˈojdo
pasenshi	pasˈenʃi
procedente	prosedˈente
roadservice	roadservˈise
College	kollˈexe
Estado	estˈado
Finalmente	finalmˈente
Geerman	xeːrmˈaŋ
UPP	ˈupp
afor	afˈor
anuncio	anˈunsjo
baranca	barˈanka
cartera	kartˈera
drs	dˌeˌɛrˈɛs
duradero	duradˈero
hyundai	hjˈunda͡ɪ
informantenan	informantˈenan
keri	kˈeri
materia	matˈerja
origen	orixˈeŋ
regula	reɡˈula
Algo	ˈalɡo
Defensa	defˈensa
Esakinan	esakˈinan
Hasta	hˈasta
Homber	hombˈer
Mark	mˈark
Mayoria	majˈorja
Relaciona	relasjˈona
bijstand	be͡ɪstˈand
biyon	bijˈoŋ
conecta	konˈekta
defensa	defˈensa
dune	dˈune
humanitario	humanitˈarjo
kima	kˈima
maltrata	maltrˈata
ministernan	ministˈernan
peligro	pelˈiɡro
titulo	titˈulo
transparente	transparˈente
Airlines	a͡ɪrlinˈes
Arikok	arikˈok
Asunto	asˈunto
Rijkswet	re͡ɪkswˈet
Secretario	sekretˈarjo
Semper	sempˈer
Servicio	servˈisjo
US	ˈus
agente	axˈente
berde	bˈerde
condicional	kondisjonˈal
institui	institˈuj
mustrando	mustrˈando
reactiva	reaktˈiva
reconoci	rekonˈosi
regalo	reɡˈalo
scohe	skˈohe
tanten	tantˈeŋ
viaha	vjˈaha
violacion	vjolasjˈoŋ
vocero	vosˈero
zona	zˈona
Brandweer	brandwˈeːr
Camara	kamˈara
Group	ɡrˈowp
Medio	mˈedjo
Sociaal	sosjˈaːl
adicto	adˈikto
aparece	aparˈese
apartamento	apartamˈento
ceremonia	seremˈonja
cupo	kˈupo
epoca	epˈoka
finaliza	finalˈiza
garantiza	ɡarantˈiza
vivienda	vivjˈenda
App	ˈapp
Awo	ˈawo
Jamaica	jamˈa͡ɪka
celular	selulˈar
contact	kontˈakt
criminal	kriminˈal
cuminsando	kuminsˈando
dicho	dˈit͡ʃo
doñonan	doɲˈonan
formal	formˈal
hand	hˈand
herencia	herˈensja
normalidad	normalidˈad
oportunidadnan	oportunidˈadnan
oposicion	oposisjˈoŋ
papiando	papjˈando
place	plˈase
show	ʃˈow
stranhero	stranhˈero
tankinan	tankˈinan
tareanan	tareˈanan
totalidad	totalidˈad
usando	usˈando
Cuanto	kwˈanto
Island	islˈand
Kamer	kamˈer
Maria	mˈarja
activa	aktˈiva
alma	ˈalma
ciudad	sjudˈad
codigo	kodˈiɡo
continuamente	kontinwamˈente
cuerpo	kwˈerpo
decreto	dekrˈeto
destino	destˈino
feliz	felˈiz
lesnan	lˈesnan
liher	lihˈer
lora	lˈora
mascota	maskˈota
pabou	pabˈow
particular	partikulˈar
procesonan	prosesˈonan
rueda	rwˈeda
Dowers	dowˈers
Eddy	ˈeddi
Grupo	ɡrˈupo
MANA	mˈana
aerolinea	aerolinˈea
asiento	asjˈento
ciere	sjˈere
circula	sirkˈula
civil	sivˈil
claramente	klaramˈente
convenci	konvˈensi
establece	establˈese
inmediatamente	inmedjatamˈente
limite	limˈite
mañan	maɲˈaŋ
padilanti	padilˈanti
partinan	partˈinan
primario	primˈarjo
propone	propˈone
resumi	resˈumi
santo	sˈanto
stakeholders	stakeholdˈers
temanan	temˈanan
unicamente	unikamˈente
vehiculonan	vehikulˈonan
Muchanan	mut͡ʃˈanan
PPP	pˌepˌepˈe
Piedra	pjˈedra
Ponton	pontˈoŋ
alegria	alˈeɡrja
cancion	kansjˈoŋ
carnaval	karnavˈal
dificultad	difikultˈad
enfatiza	enfatˈiza
facilidad	fasilidˈad
faya	fˈaja
inscripcion	inskripsjˈoŋ
paz	pˈaz
peticionnan	petisjˈonnan
porcentahe	porsentˈahe
probablemente	probablemˈente
progreso	proɡrˈeso
saco	sˈako
secreto	sekrˈeto
solucionnan	solusjˈonnan
tranche	trˈant͡ʃe
transcurso	transkˈurso
Boneiro	bonˈe͡ɪro
Dienst	djˈenst
Haag	hˈaːɡ
MFA	mfˈa
PCR	pˌesˌeˈɛr
RdA	ˌɛrdˈeˈa
capta	kˈapta
causando	kausˈando
corte	kˈorte
expresion	ekspresjˈoŋ
fia	fjˈa
grita	ɡrˈita
kisas	kisˈas
maske	mˈaske
pafor	pafˈor
parlamentarionan	parlamentarjˈonan
prolonga	prolˈonɡa
similar	similˈar
stuur	stˈyr
testigo	testˈiɡo
Bar	bˈar
Enseñanza	enseɲˈanza
Lacle	lˈakle
Latino	latˈino
Paso	pˈaso
Rijbewijs	re͡ɪbewˈe͡ɪs
apoya	apˈoja
carera	karˈera
constitucion	konstitusjˈoŋ
cruzada	kruzˈada
insisti	insˈisti
kilo	kˈilo
lockdown	lokkdˈowŋ
oficialnan	ofisjˈalnan
organisacionnan	orɡanisasjˈonnan
plachinan	plat͡ʃˈinan
post	pˈost
prohibicion	prohibisjˈoŋ
proyecta	projˈekta
record	rekˈord
strategico	stratexˈiko
tas	tˈas
tienda	tjˈenda
waf	wˈaf
Arubahuis	arubahˈujs
Dollar	dollˈar
Florida	florˈida
Ombudsman	ombudsmˈaŋ
ambulante	ambulˈante
app	ˈapp
atendiendo	atendjˈendo
awanan	awˈanan
baby	bˈabi
combina	kombˈina
culpa	kˈulpa
curashi	kurˈaʃi
es	ˈes
funda	fˈunda
goberna	ɡobˈerna
implementacion	implementasjˈoŋ
indice	indˈise
motiva	motˈiva
oferta	ofˈerta
seno	sˈeno
solido	solˈido
tiro	tˈiro
Plat	plˈat
aplaudi	aplaˈudi
beslag	beslˈaɡ
biniendo	binjˈendo
canta	kˈanta
colecta	kolˈekta
consehonan	konsehˈonan
daña	dˈaɲa
debido	debˈido
defini	defˈini
desastre	desˈastre
diabetes	djabetˈes
disculpa	diskˈulpa
emocional	emosjonˈal
escala	eskˈala
esfuersonan	esfwersˈonan
hamber	hambˈer
loonsubsidie	loːnsubsˈidje
meld	mˈeld
muestra	mwˈestra
norma	nˈorma
on	ˈoŋ
pelicula	pelikˈula
personalmente	personalmˈente
promedio	promˈedjo
sospecha	sospˈet͡ʃa
tropical	tropikˈal
zorg	zˈorɡ
Canada	kanˈada
Eynan	ˈejnan
Horacio	horˈasjo
Rudy	rˈudi
Staten	statˈeŋ
compras	komprˈas
consumo	konsˈumo
contribuyente	kontribujˈente
dunadornan	dunadˈornan
eleccionnan	eleksjˈonnan
estadia	estˈadja
facilidadnan	fasilidˈadnan
formacion	formasjˈoŋ
kwartaal	kwartˈaːl
linea	linˈea
nocturno	noktˈurno
pospone	pospˈone
renoba	renˈoba
salba	sˈalba
saliendo	saljˈendo
sanitizer	sanitizˈer
tercer	tersˈer
Arthur	arthˈur
Hoben	hobˈeŋ
Iran	irˈaŋ
Museo	musˈeo
Ponson	ponsˈoŋ
bancario	bankˈarjo
bomberonan	bomberˈonan
cadena	kadˈena
crucial	krusjˈal
custumbra	kustˈumbra
diariamente	djarjamˈente
enberdad	enberdˈad
exposicion	eksposisjˈoŋ
eyden	ejdˈeŋ
formula	formˈula
gobernantenan	ɡobernantˈenan
graba	ɡrˈaba
horario	horˈarjo
inversionista	inversjonˈista
investigacionnan	investiɡasjˈonnan
march	mˈart͡ʃ
maritimo	maritˈimo
monitor	monitˈor
muraya	murˈaja
planificacion	planifikasjˈoŋ
propiedad	propjedˈad
scur	skˈur
sentimento	sentimˈento
sesion	sesjˈoŋ
soño	sˈoɲo
tecnico	teknˈiko
tendencia	tendˈensja
Biyon	bijˈoŋ
Docter	doktˈer
Hecho	hˈet͡ʃo
Park	pˈark
Parkietenbos	parkjetenbˈos
Ronella	ronˈella
Sector	sektˈor
Sinterklaas	sinterklˈaːs
Transporte	transpˈorte
World	wˈorld
bancarota	bankarˈota
confia	kˈonfja
data	dˈata
encurasha	enkurˈaʃa
informativo	informatˈivo
inicial	inisjˈal
manifestacion	manifestasjˈoŋ
masculino	maskulˈino
mitiga	mitˈiɡa
naturalmente	naturalmˈente
staciona	stasjˈona
temporalmente	temporalmˈente
unidadnan	unidˈadnan
