investigat	ˌɪnvestˈɪɡat
inħares	ɪnhˈaɹes
ippreżenta	ˌɪpːɹezˈenta
isimha	ɪsˈɪmma
ismek	ɪsmˈeke
jagħtuh	iˈaːtuː
jarahom	ˌiaɹˈaːom
jdumu	ˌi͡udeˈumu
jghajjat	ˌi͡uɡːaˈiːat
jintefa	ˌi͡uɪntˈefa
jinxtraw	ˌi͡uɪnʃetɹˈaːu
jirrispetta	ˌi͡uɪrɹɪspˈetːa
jiġġieled	ˌi͡uɪd͡ʒd͡ʒiːlˈede
jġorru	i͡ud͡ʒˈorɹu
madwarha	mˌadeuˈarɹa
maġenb	mˈad͡ʒenp
mdaqqsa	mdˌeaˈəˈəsa
mgħammra	mːamˈimɹaː
mwaqqaf	mˌuaˈəaf
nispara	nɪspˈaɹaː
nistqarr	nˈɪstarr
pjanta	piˈanta
qara	ˈaɹaː
qorti	ˈortɪ
rċevew	rt͡ʃəˈeve͡u
sittax	sˈɪtːaʃ
teatru	teˈatɹu
testijiet	tˌestɪˈi͡uiːt
thallas	tːˈallas
tibdiliet	tˌɪbdeˈɪliːt
tinfetaħ	tɪnfˈetah
tinkiteb	tɪnkˈiːtep
tirregola	tˌɪrɹeɡˈola
tispikka	tˌɪspɪkˈeka
titwieled	tˌɪtuiːlˈede
toqtol	toˈətol
ubbidjenza	ˌubːɪdˌei͡entsˈea
waħedhom	ˌuahedˈeːom
zwieg	tseˈuiːk
ħares	hˈaɹes
ħassew	hˈasse͡u
Angelo	anɡˈi͡elo
Anglu	ˈanɡlu
Cassola	cassˈola
Coleiro	cˌoleˈɪɹoː
Enemalta	ˌenemˈalta
Ghandi	ɡːandˈeɪ
Island	ɪslˈande
Miet	mˈiːt
Ministeru	mˌɪnɪstˈeɹu
PC	pˌekˈa
Proġett	pɹˈoːd͡ʒetː
Tfal	tfˈal
Tghid	tɡːˈɪde
akkademika	ˌakekˌadeemˈɪka
akkumpanjata	ˌakekˌuːimpˌaniˈata
akkuzat	ˌakekuːtsˈeat
beraħ	bˈəɹaːh
dedikat	dˌeedeˈɪkat
don	dˈeon
doppju	dˌeopːˈi͡uu
dwejjaq	dˌeuˌeiːaˈə
fommu	fˈommu
ghandom	ɡːandˈeom
għalikom	alˈɪcom
għażlet	azˈəlet
hoss	ˈoss
inbnew	ˈɪnbne͡u
infurmati	ˌɪnfurmˈatɪ
isofru	ɪsˈofɹu
jabbuża	ˌiabːˈuza
jeqirdu	i͡eˈəɪrdˌeu
jgħinhom	i͡uːˈɪnnom
jibbenefika	ˌi͡uɪbːˌenefˈɪka
jiddefendu	ˌi͡uɪdːˌefendˈeu
jikkontrolla	ˌi͡uɪkˌecontɹˈoːlla
jipproduċu	ˌi͡uɪpːɹˌoːdeˈut͡ʃəˌu
jissejhu	ˌi͡uɪsseˈi͡uːu
jitmexxew	ˌi͡uɪtmˌeʃeʃˈee͡u
jizdiedu	ˌi͡uɪtsˌedeiːdˈeu
jkopri	i͡ucˈopɹɪ
jġorr	ˈi͡ud͡ʒorr
kompluta	cˌoimplˈuta
kostanti	costˈantɪ
kreattiv	kˌeɹeˈatːɪf
lewn	lˈe͡un
loghba	lˈoɡːba
madwari	mˌadeuˈaɹɪ
maħbub	mˈahbup
mgħallma	mːˈallma
midneb	mɪdˈenep
nassab	nˈassap
nattendi	nˌatːendˈeɪ
nduna	ndeˈuna
nghatat	nɡːˈatat
nitla	nˈɪtla
niżlet	nɪzˈəlet
nsir	nsˈɪr
penitenza	pˌenɪtentsˈea
qanpiena	anpˈiːna
radd	ɹˈaːtː
religjuz	ɹˌelɪɡi͡uˈutse
sahaq	sˌaːaˈə
servew	sˈerve͡u
stampati	stˌaimpˈatɪ
staqsejtu	staˈəseˌi͡utu
sultan	sˈultan
telefonata	tˌelefonˈata
temporanja	tˌeimpˌoɹaːnˈia
tirċievi	tˌɪrt͡ʃəiˈevɪ
tqil	tˈəɪl
uffiċċjali	ˌuffɪt͡ʃət͡ʃəiˈalɪ
unuri	unˈuːɹɪ
verita	veɹˈɪta
xeba	ʃeˈeba
Ġuda	d͡ʒudˈea
Żid	zˈəɪdˌe
Bdejna	bdˌeeˈi͡una
Bernard	bˈərnardˌe
Bush	bˈuss
Carm	cˈarm
Ebda	ebdˈea
Firenze	fˌɪɹentsˈee
Football	foˈotball
Gen	ɡˈi͡en
Gerada	ɡˌi͡eɹaːdˈea
Grace	ɡɹˈaːce
Imħallef	ɪmhˈallef
Juventus	ˌi͡uuvˈentus
Karlu	kˈarlu
Kliem	kˈeliːm
Msida	msɪdˈea
Niftakru	nˌɪftakˈeɹu
Ommi	ˈommɪ
Pembroke	pembɹˈəokˌe
another	anˈotːer
avukati	ˌavukˈatɪ
avvanzat	ˌavvantsˈeat
bhalna	bːˈalna
delikat	dˌeelˈɪkat
goff	ɡˈoff
għażiż	azˈəɪzˈə
habba	ˈabːa
i	ˈi
immexxijin	ˌɪmmeʃˌeʃeɪˈi͡uɪn
intensiva	ˌɪntensˈɪva
ittiehed	ˌɪtːiːˈede
ixandar	ˌɪʃeandˈear
jammonta	ˌiammˈonta
jarmaw	ˌiarmˈau
jezisti	ˌi͡etseˈɪstɪ
jiffaċċjaw	ˌi͡uɪffˌat͡ʃət͡ʃəiˈau
jikkompeti	ˌi͡uɪkˌecoimpˈetɪ
jirnexxi	ˌi͡uɪrnˌeʃeʃˈeɪ
jirrispettaw	ˌi͡uɪrɹˌɪspetːˈau
jitnaqqsu	ˌi͡uɪtnaˈəˈəsu
jkabbru	i͡ukˈabːɹu
jżidu	i͡uzˈəɪdˌeu
kampanji	kˌaimpːanˈi͡uɪ
kampjonat	kˌaimpiˈonat
kattolika	kˌatːolˈɪka
kompetittivi	cˌoimpˌetɪtːˈɪvɪ
libertà	lɪbˈərta
meħud	mehhˈuːde
minnhekk	mˌɪnnnekˈeke
nidhol	nɪdˈeːol
nilagħbu	nɪlˈaːbu
out	ˈout
pont	pˈont
popli	pˈoplɪ
priġunieri	pɹˌɪd͡ʒunˈiːɹɪ
riflessjonijiet	ɹˌɪflessˌionɪˈi͡uiːt
rċeviet	rt͡ʃəˈeviːt
serje	sˈeɹi͡e
sfond	sfˈonde
sorijiet	sˌoɹɪˈi͡uiːt
sostanzjalment	sˌostantsˌeiˈalment
speċifiku	spˌet͡ʃəifˈɪkuː
tajtu	taˈi͡utu
teknoloġija	tˌekenˌolod͡ʒɪˈia
tempju	tˌeimpˈi͡uu
tensjoni	tˌensiˈonɪ
tiftah	tˈɪftaː
tippreżenta	tˌɪpːɹezˈenta
tixhed	tˌɪʃeːˈede
tħaddem	thˈadːem
udjenza	ˌudei͡entsˈea
uniformi	ˌunɪfˈormɪ
vari	vˈaɹɪ
xemx	ʃeˈemʃe
xibka	ʃeˈɪbka
Ċentru	t͡ʃəˈentɹu
Ġanni	d͡ʒˈannɪ
ħalqu	hˈal
ħażen	hˈazen
żżid	zˈəzˈəɪdˌe
Bay	bˈay
Erbgħa	ˈerbːa
Fil	fˈɪl
Griega	ɡɹiːˈeɡa
Investiment	ˌɪnvestˈɪment
Inħeġġu	ɪnhˈed͡ʒd͡ʒu
Kenneth	kˈennetː
Marsaskala	mˌarsaskˈala
Saydon	sˌaydˈeon
Sciriha	scɪɹˈɪːa
Socjali	sˌociˈalɪ
Speaker	speˈaker
Viċi	vˈɪt͡ʃəˌi
agrikolu	ˌaɡɹɪcˈolu
april	ˈapɹɪl
daqqet	dˌeaˈəet
donazzjonijiet	dˌeonˌatsetsˌeiˌonɪˈi͡uiːt
erbgha	ˈerbɡːa
estensivi	ˌestensˈɪvɪ
eċċezzjonali	ˌet͡ʃət͡ʃəˌetsetsˌeionˈalɪ
funzjoni	fˌuntseiˈonɪ
ghedt	ɡːˈedet
gidba	ɡiːdˈeba
għaddejna	ˌadːeˈi͡una
għallinqas	allˈɪnas
għalqet	ˈalet
innota	ɪnnˈota
insegwi	ˌɪnseɡˈuɪ
interventi	ˌɪntervˈentɪ
intitolat	ˌɪntɪtˈolat
investa	ɪnvˈesta
ittella	ɪtːˈella
jdum	i͡udˈeum
jiġix	ˌi͡uɪd͡ʒˈɪʃe
jnaqqsu	ˌi͡unaˈəˈəsu
klassiku	kˌelassˈɪkuː
kumpless	kuːˈimpless
ltaqgħu	ltaˈəːu
madwarek	mˌadeˌuaɹˈeke
materji	mˌateɹˈi͡uɪ
mfassla	mfˈassla
miniex	mɪnˈiːʃe
miraklu	mˌɪɹaːkˈelu
misteru	mɪstˈeɹu
nibża	nˈɪbza
nieżel	nˈiːzel
nwettqu	nˈuetː
passiġġier	passˈɪd͡ʒd͡ʒiːr
pensjoni	pˌensiˈonɪ
pparteċipaw	pːˌartet͡ʃəipˈau
prezzjuż	pɹˌetsetsˌei͡uuzˈə
saħqet	sˈahet
sensittivi	sˌensɪtːˈɪvɪ
setgħa	sˈetːa
sinċiera	sˌɪnt͡ʃəiˈeɹaː
stenna	stˈenna
sur	sˈur
swieq	sˌuiːˈə
tghallem	tɡːˈallem
theddid	tːedːˈɪde
tippromwovi	tˌɪpːɹoːmuˈovɪ
tixbah	tɪʃˈebaː
twegiba	tˌueɡˈiːba
xtrajt	ʃetɹˈaːi͡ut
zewgha	tseˈe͡uɡːa
ċċelebrat	t͡ʃət͡ʃəˌelebɹˈəat
Ġermaniża	d͡ʒˌermanˈɪza
ħaddiehor	hadːˈiːor
ħafif	hˈafɪf
ħdejh	hdeˈei͡uː
Baqa	bˈaa
Dott	dˈeotː
EU	ˈe͡uː
Gerusalemm	ɡˌi͡eɹusˈalemm
Ghandek	ɡːˌandeˈeke
Ghandu	jkˈollhom
Harry	ˈarɹy
Ilu	ˈɪlu
Kmandant	kˌemandˈeant
Korintin	coɹˈɪntɪn
Luigi	luˈɪɡiː
Nazaret	nˌatseˈaɹet
Nistqarr	nˈɪstarr
Pubbliċi	pubːlˈɪt͡ʃəˌi
Strada	stɹaːdˈea
Zewg	tsˈee͡uk
arrestati	ˌarɹestˈatɪ
diskorsi	dˌeɪscˈorsɪ
elettroniċi	ˌeletːɹoːnˈɪt͡ʃəˌi
famuż	fˌamuzˈə
filli	fˈɪllɪ
gebel	ɡi͡ebˈəl
għeluq	ˌeluˈə
habs	ˈaps
hasbu	ˈasbu
hawnx	aˈunʃe
ibda	ɪbdˈea
igibu	ɪɡˈiːbu
ikkonfermaw	ˌɪkecˌonfermˈau
ilmenti	ɪlmˈentɪ
ilsien	ɪlsˈiːen
indur	ɪndˈeur
infermiera	ˌɪnfermˈiːɹaː
infrastrutturali	ˌɪnfɹaːstɹˌutːuɹˈaːlɪ
isaħħaħ	ɪsˈahhah
itejbu	ˌɪteˈi͡ubu
jgħiduli	ˌi͡uːɪdeˈulɪ
jhallu	i͡uːˈallu
jikkritika	ˌi͡uɪkˌekeɹɪtˈɪka
jinstemgħu	ˌi͡uɪnstˈemmu
jintalab	ˌi͡uɪntˈalap
kellem	kˈellem
kief	kˈiːef
kun	kˈuːn
lejk	leˈi͡uke
libsa	lˈɪbsa
magna	mˈaɡna
maħluq	mˌahluˈə
mitluq	mˌɪtluˈə
miżżewweġ	mɪzˈəzeˌuuˌet͡ʃ
moħħhom	mˈohhhom
murija	mˌuɹɪˈia
mħarrġa	mhˈarrd͡ʒa
nagħżlu	naːzˈəlu
nbidel	nbiːdˈeel
nejd	neˈi͡ude
nitfa	nˈɪtfa
nuza	nuːtsˈea
obbligati	ˌobːlɪɡˈatɪ
opinjonijiet	ˌopɪnˌionɪˈi͡uiːt
paċenzja	pˌat͡ʃəˌentseˈia
paġni	pˈad͡ʒnɪ
rahal	ɹˈaːal
rotot	ɹˈoːtot
safja	safˈia
semmiet	sˈemmiːt
separat	sepˈaɹaːt
sessjoni	sˌessiˈonɪ
stampat	staˈimpat
telefonati	tˌelefonˈatɪ
tmintax	tmˈɪntaʃ
trabba	tɹˈaːbːa
weblog	uˈeblok
ħarġa	hˈard͡ʒa
ħolqu	hˈol
ħriġt	hɹˈɪt͡ʃt
Żammit	zˈammɪt
żfin	zˈəfɪn
żviluppa	zˈəvɪlˌupːa
AM	ˈam
Andrea	ˌandeɹˈea
Briguglio	bɹˈəɪɡˌuɡlɪˌo
E	ˈe
Federali	fˌedeeɹˈaːlɪ
Gouder	ɡˌoudˈeer
Ingliza	ˌɪnɡlɪtsˈea
Josef	iˈosef
Karmnu	kaɹˈimnuː
Kellha	kˈellla
Kostituzzjonali	cˌostɪtˌutsetsˌeionˈalɪ
Kważi	kˌeuazˈəɪ
Leone	leˈone
Mattia	matːˈɪa
Montebello	mˌontebˈəllo
Nicholas	nɪcːˈolas
Nikol	nˈɪcol
Pariġi	paɹˈɪd͡ʒɪ
Qaddisa	adːˈɪsa
Rahal	ɹˈaːal
Risposta	ɹɪspˈosta
Station	statˈɪon
Tereża	teɹˈeza
akkuża	ˌakekˈuːza
akkużat	ˌakekˈuːzat
atleti	atlˈetɪ
atturi	atːˈuɹɪ
avviż	ˌavvɪzˈə
awgura	ˌauɡˈuɹaː
bbażat	bːˈazat
dalghodu	dˌealɡːodˈeu
devoti	dˌeevˈotɪ
firda	fɪrdˈea
fostkom	fˈostcom
hajjitna	ˌaiːˈɪtna
hamsin	ˈamsɪn
hrigt	ɹˈɪkt
ikellem	ɪkˈellem
image	ɪmˈaɡi͡e
impossibli	ˌɪimpossˈɪblɪ
indaqs	ˌɪndeaˈəs
inevitabbli	ˌɪnevɪtˈabːlɪ
inżommu	ɪnzˈəommˌu
iqaddes	ɪˈadːes
iżżid	ɪzˈəzˈəɪdˌe
jaffettwa	ˌiaffetːˈua
jenfasizza	ˌi͡enfasˌɪtsetsˈea
jikkonvinċi	ˌi͡uɪkˌeconvˈɪnt͡ʃəˌi
jilmentaw	ˌi͡uɪlmentˈau
jiltaqghu	ˌi͡uɪltaˈəɡːu
jinbiegħu	ˌi͡uɪnbiˈəːu
jispjegali	ˌi͡uɪspi͡eɡˈalɪ
jitpoġġew	ˌi͡uɪtpˈod͡ʒd͡ʒe͡u
jqattgħu	i͡uˈatːu
jsirux	i͡usˈɪɹuʃ
klijenti	kˌelɪˈi͡entɪ
kontrih	cˈontɹɪː
kuruna	kuːɹˈuna
letterarja	lˌetːeɹaːɹˈia
mhemm	mːˈemm
mibgħuta	mɪbːˈuta
mili	mˈɪlɪ
mistur	mˈɪstur
ngawdu	nɡˌaudˈeu
nirien	nɪɹˈiːen
niċċa	nˌɪt͡ʃət͡ʃəˌa
offerti	offˈertɪ
postha	pˈostːa
ppreżenta	pːɹezˈenta
progetti	pɹoːɡˈi͡etːɪ
protesti	pɹoːtˈestɪ
qaltlu	ˈaltlu
re	ɹˈe
sebgħa	sˈebːa
sejjah	seˈiːaː
semgħu	sˈemmu
seminar	semˈɪnar
sliem	slˈiːm
stabbilimenti	stˌabːɪlɪmˈentɪ
sussidju	sˌussɪdeˈi͡uu
suċċessi	sˌut͡ʃət͡ʃəˈessɪ
suġġerimenti	sˌud͡ʒd͡ʒeɹɪmˈentɪ
tad	tˈade
telgħet	tˈellet
tigbor	tˈɪɡbor
tirnexxi	tˌɪrneʃeʃˈeɪ
tistudja	tˌɪstudeˈia
tlift	tlˈɪft
tqassam	tˈassam
vara	vˈaɹaː
vokazzjonali	vˌokatsˌetseˌionˈalɪ
xjentifika	ʃˌei͡entɪfˈɪka
xjentifiku	ʃˌei͡entɪfˈɪkuː
xol	ʃˈeol
ġlied	d͡ʒlˈiːde
ħela	hˈela
ħerġin	hˈerd͡ʒɪn
Al	ˈal
Annwali	ˌannuˈalɪ
Assistent	assˈɪstent
Aħjar	ahˈiar
Bdew	bdˈee͡u
Bdiet	bdˈeiːt
Gabriel	ɡabɹˈəiːl
Jgħid	i͡uːˈɪde
Kana	kˈana
Kristjani	kˌeɹɪstiˈanɪ
Lewis	lˈe͡uɪs
Old	ˈolde
Rum	ɹˈum
Sentejn	sentˈei͡un
Xhieda	ʃˌeːiːdˈea
abbandunata	ˌabːandˌeunˈata
akkademiku	ˌakekˌadeemˈɪkuː
benefatturi	bˈənefˌatːuɹˌɪ
bik	bˈiːke
devota	dˌeevˈota
dgħajsa	dˌeːaˈi͡usa
dhalt	dˈeːalt
differenzi	dˌeɪffˌeɹentsˈeɪ
diffikulta	dˌeɪffɪkˈuːlta
em	ˈem
fenomenu	fˌenomˈenuː
folla	fˈolla
ghajnejn	ɡːˌai͡unˈei͡un
ghajr	ɡːˈai͡ur
ghandix	ɡːˌandeˈɪʃe
gismu	ɡˈiːsmu
għenu	ˈenuː
għoġbu	ˈod͡ʒbu
ibbażat	ɪbːˈazat
ihalli	ɪːˈallɪ
impressjoni	ˌɪimpɹˌessiˈonɪ
inkarigat	ˌɪnkaɹˈɪɡat
inqabad	ˌɪnabˈade
irwieħhom	ˌɪɹuˈiːhhom
ittiehdu	ˌɪtːiːdˈeu
jagħmluh	iˈaːmluː
jamlu	iˈamlu
jaraha	ˌiaɹˈaːa
jgħajjat	ˌi͡uːaˈiːat
jgħoddu	i͡uːˈodːu
jikkontrollaw	ˌi͡uɪkˌecontɹoːllˈau
jimtela	ˌi͡uɪmtˈela
jindirizzaw	ˌi͡uɪndˌeɪɹˌɪtsetseˈau
jinfirex	ˌi͡uɪnfɪɹˈeʃe
jinqasam	ˌi͡uɪnˈasam
jippreferi	ˌi͡uɪpːɹefˈeɹɪ
jissaħħu	ˌi͡uɪssˈahhhuː
jxandar	ˌi͡uʃeandˈear
kibru	kiːbɹˈəu
kitbet	kiːtbˈət
kooperazzjoni	cˌoopˌeɹaːtsˌetseiˈonɪ
kuntenta	kuːntˈenta
mirakli	mˌɪɹaːkˈelɪ
mmirati	mmɪɹˈaːtɪ
moħbi	mˈohbiː
nidhlu	nɪdˈeːlu
okkazjoni	ˌokekˌatseiˈonɪ
passjoni	pˌassiˈonɪ
preċiż	pɹˌet͡ʃəizˈə
propaganda	pɹˌoːpaɡandˈea
proprja	pɹoːpɹˈia
rizultat	ɹˌɪtseˈultat
sehhew	sˈeːe͡u
sentenzi	sˌententsˈeɪ
show	sːˈou
staqsew	staˈəse͡u
stqarrijiet	stˌarɹɪˈi͡uiːt
tersaq	tˈersa
tgħaqqad	tːaˈəadˌe
tieħdu	tiːhdˈeu
tiżżewweġ	tɪzˈəzeˌuuˌet͡ʃ
twelidu	tˌuelɪdˈeu
verżjoni	verzˈəiˌonɪ
vijabbli	vˌɪiˈabːlɪ
vista	vˈɪsta
vitali	vɪtˈalɪ
zjara	tsˌeiˈaɹaː
ġietx	d͡ʒˈiːtʃe
ġirien	d͡ʒɪɹˈiːen
ħafifa	hafˈɪfa
ħalaq	hˌalaˈə
żammew	zˈamme͡u
żbaljati	zˈəbalˌiatˌɪ
Act	ˈact
Bieb	biˈəp
Delimara	dˌeelɪmˈaɹaː
Ili	ˈɪlɪ
Kristjan	kˌeɹɪstˈian
Licenzja	lˌɪcentseˈia
Magħhom	mˈaːom
Onorarju	ˌonoɹaːɹˈi͡uu
Solenni	solˈennɪ
akkumpanjati	ˌakekˌuːimpˌaniˈatɪ
anġlu	ˈand͡ʒlu
bye	bˈye
ckejken	ckeˈi͡uken
dedikati	dˌeedˌeɪkˈatɪ
deskritt	dˌeeskˈeɹɪtː
diċenti	dˌeɪt͡ʃəˈentɪ
dwal	deˈual
fassal	fˈassal
favorit	favˈoɹɪt
fenek	fenˈeke
gowl	ɡˈoul
grad	ɡɹˈaːde
għadek	ˌadeˈeke
għalxiex	alʃˈe͡iːʃe
ilment	ˈɪlment
iġorru	ɪd͡ʒˈorɹu
iżżejjed	ɪzˈəzeˌiːedˌe
jafuh	iˈafuː
jaħarqu	iˈahar
jehel	ˈi͡eːel
jghamlu	i͡uɡːˈamlu
jheddu	i͡uːˈedːu
jilhaq	ˌi͡uɪllaˈə
jinkiseb	ˌi͡uɪnkˈiːsep
jinħatar	ˌi͡uɪnhˈatar
jipprattika	ˌi͡uɪpːɹaːtːˈɪka
jispjegaw	ˌi͡uɪspi͡eɡˈau
josservaw	ˌiosservˈau
jsejjaħ	ˌi͡useˈiːah
kompatibbli	cˌoimpatˈɪbːlɪ
kompjuter	cˌoimpi͡uˈuter
komplejt	cˌoimplˈei͡ut
konċernat	cˌont͡ʃəˈernat
liturġika	lˌɪturd͡ʒˈɪka
magħquda	maːdˈea
mitluqa	mɪtlˈua
moderat	mˌodeˈeɹaːt
mqaddsa	mˈadːsa
napprezza	nˌapːɹetsetsˈea
negozjati	nˌeɡotsˌeiˈatɪ
newtrali	ne͡utɹˈaːlɪ
nistudja	nˌɪstudeˈia
nwasslu	nuˈasslu
nġabru	nd͡ʒabɹˈəu
opposta	opːˈosta
ordnijiet	ˌordenɪˈi͡uiːt
pagna	pˈaɡna
perikoluża	pˌeɹɪcolˈuza
qadim	adˈeɪm
rbaħna	rbˈahna
saqajha	sˌaaˈi͡uːa
sparajt	spaɹˈaːi͡ut
standards	stˌandeˈardes
straordinarja	stɹˌaːordˌeɪnaɹˈia
struzzjonijiet	stɹˌutsetsˌeiˌonɪˈi͡uiːt
taha	tˈaːa
tfassal	tfˈassal
thoss	tːˈoss
tinkiseb	tɪnkˈiːsep
tinġabar	tɪnd͡ʒˈabar
tneħħa	tnˈehha
wieghed	ˌuiːɡːˈede
xtraw	ʃetɹˈaːu
ġibed	d͡ʒɪbˈəde
ħajtek	hˌai͡utˈeke
Fehmiet	fˈeːmiːt
Frenc	fɹˈenc
Gvernijiet	ɡvˌernɪˈi͡uiːt
Ibnek	ɪbnˈeke
Jin	ˈi͡uɪn
Jirriżulta	ˌi͡uɪrɹɪzˈəultˌa
Kacca	kˈacca
Kelliem	kˈelliːm
Kulmin	kˈuːlmɪn
Rajna	ɹaːˈi͡una
SAFRA	sˈafɹaː
Sarkozy	sˌarcotsˈey
Sid	sˈɪde
Spanjol	spanˈiol
World	uˈorlde
ajruplani	ˌai͡uɹuplˈanɪ
delegat	dˌeelˈeɡat
determinanti	dˌeetˌermɪnˈantɪ
devot	deˈevot
dinji	dˌeɪnˈi͡uɪ
dovuti	dˌeovˈutɪ
faqqgħet	faˈəˈəːet
feraħ	fˈeɹaːh
fniek	fnˈiːke
ghajn	ɡːˈai͡un
gwerer	ɡuˈeɹer
hanut	ˈanuːt
identifikat	ˌɪdeˌentɪfˈɪkat
identità	ˌɪdeentˈɪta
imxew	ɪmʃˈee͡u
inkonvenjent	ˌɪnconvˈeni͡ent
inkwetanti	ˌɪnkeˌuetˈantɪ
ittieħdet	ˌɪtːiːhdˈeet
jaghraf	iˈaɡːɹaːf
jappella	ˌiapːˈella
jdoqqu	ˌi͡udeoˈə
jgħinuna	ˌi͡uːɪnˈuːna
jinforma	ˌi͡uɪnfˈorma
jinqara	ˌi͡uɪnˈaɹaː
jinħareġ	ˌi͡uɪnhˈaɹet͡ʃ
jipprepara	ˌi͡uɪpːɹepˈaɹaː
jippromwovu	ˌi͡uɪpːɹˌoːmuˈovu
jircievu	ˌi͡uɪrcˈiːvu
jirnexxielna	ˌi͡uɪrnˌeʃeʃˈe͡iːlna
jissarraf	ˌi͡uɪssˈarɹaːf
joqodu	ˌioodˈeu
joqoghdu	ˌiooɡːdˈeu
jseħħu	i͡usˈehhhuː
kolonni	colˈonnɪ
kontrieh	contɹˈiːeː
kul	kˈuːl
lakemm	lˈakemm
maghmul	mˈaɡːmul
man	mˈan
meeting	meˈetɪnk
mgħoddija	mːˌodːɪˈia
mibdula	mˌɪbdeˈula
mħeġġa	mhˈed͡ʒd͡ʒa
naraha	naɹˈaːa
ngħin	nːˈɪn
nibqaw	nɪbˈau
nqala	nˈala
parrocca	parɹˈoːcca
perit	pˈeɹɪt
piena	pˈiːna
piżijiet	pɪzˈəɪˌi͡uiːt
pubblici	pubːlˈɪcɪ
sagra	sˈaɡɹaː
sal	sˈal
suspetti	suspˈetːɪ
taffettwa	tˌaffetːˈua
tagħtihom	taːtˈɪːom
temp	tˈeimp
tghidu	tɡːɪdˈeu
tiddiskuti	tˌɪdːɪskˈuːtɪ
tiffunzjona	tˌɪffuntsˌeiˈona
tikkontribwixxi	tˌɪkecˌontɹɪbˌuɪʃeʃˈeɪ
tikkunsidra	tˌɪkekˌuːnsɪdˈeɹaː
tissarraf	tɪssˈarɹaːf
tittratta	tɪtːɹˈaːtːa
torbot	tˈorbot
vann	vˈann
workers	uˈorkers
xewqat	ʃeˈe͡uat
ħarxa	harʃˈea
Casa	cˈasa
Erba	ˈerba
Galileo	ɡˌalɪlˈeo
Għadna	adˈena
Herald	eɹˈaːlde
Jiddispjaċini	ˌi͡uɪdːˌɪspiˌat͡ʃəˈinɪ
Kaccaturi	kˌaccatˈuɹɪ
Miegħu	mˈiːu
Nawgura	nˌauɡˈuɹaː
Nisperaw	nˌɪspeɹˈaːu
Nofsani	nofsˈanɪ
Post	pˈost
Press	pɹˈess
Productions	pɹˌoːdeuctˈɪons
Pulis	pˈulɪs
Qalb	ˈalp
RTK	ˌerɹetˌekˈə
Steve	stˈeve
Studju	stˌudeˈi͡uu
Tel	tˈel
appartamenti	ˌapːartamˈentɪ
arranġamenti	ˌarɹaːnd͡ʒamˈentɪ
arroganti	ˌarɹoːɡˈantɪ
care	cˈaɹe
ccertifikat	ccˌertɪfˈɪkat
darhom	deˈarɹom
dipartiment	dˌeɪpartˈɪment
direttiva	dˌeɪɹetːˈɪva
dlam	dˈelam
dlonk	delˈonke
evalwazzjoni	ˌevalˌuatsˌetseiˈonɪ
fakkret	fˌakekˈeɹet
forzi	fortsˈeɪ
ghadek	ɡːˌadeˈeke
ghar	ɡːˈar
gustizzja	ɡˌustɪtsˌetseˈia
għajnejhom	ˌai͡uneˈi͡uːom
għażilt	azˈəɪlt
għażliet	azˈəliːt
għexu	eʃˈeu
habbar	ˈabːar
iddecieda	ˌɪdːeciːdˈea
ihallas	ɪːˈallas
ilbieraħ	ˌɪlbiˈəɹaːh
imtella	ɪmtˈella
informali	ˌɪnformˈalɪ
isseħħ	ˈɪssehh
jakkwistaw	ˌiakˌekeˌuɪstˈau
jarma	iˈarma
jek	ˈi͡eke
jerfgħu	ˈi͡erffu
jikkundanna	ˌi͡uɪkˌekuːndeˈanna
jimtlew	i͡uˈɪmtle͡u
jippjana	ˌi͡uɪpːiˈana
jirrikorru	ˌi͡uɪrɹɪcˈorɹu
jitghallmu	ˌi͡uɪtɡːˈallmu
jivvotaw	ˌi͡uɪvvotˈau
jqisu	i͡uˈəɪsˌu
jħaddan	i͡uhˈadːan
kaxxi	kˌaʃeʃˈeɪ
klassika	kˌelassˈɪka
kontrihom	contɹˈɪːom
live	lˈɪve
maghluq	mˌaɡːluˈə
mdorrijin	mdˌeorɹɪˈi͡uɪn
mohhi	mˈoːɪ
nahat	nˈaːat
nemminx	nemmˈɪnʃe
nindirizzaw	nˌɪndeˌɪɹɪtsˌetseˈau
nkiteb	nkˈiːtep
nħossu	nhˈossu
offrew	ˈoffɹe͡u
operazzjonijiet	ˌopeɹˌaːtsetsˌeiˌonɪˈi͡uiːt
perspettiva	pˌerspetːˈɪva
piedi	piːdˈeɪ
pointer	poˈɪnter
qdusija	ˈədeˌusɪˌia
raba	ɹˈaːba
rnexxielna	rnˌeʃeʃˈe͡iːlna
salvat	sˈalvat
serata	seɹˈaːta
snieter	snˈiːter
ssemma	ssˈemma
tagħmir	tˈaːmɪr
tariffi	taɹˈɪffɪ
tattendi	tˌatːendˈeɪ
tfakkarna	tfˌakekˈarna
tifhir	tˈɪffɪr
tinvesti	tɪnvˈestɪ
tinzel	tɪntsˈeel
tipproteġi	tˌɪpːɹoːtˈed͡ʒɪ
twajjeb	tˌuaˈiːep
tħalla	thˈalla
ugwali	ˌuɡuˈalɪ
vjagg	vˈiakː
Ħalli	hˈallɪ
ħabel	habˈəl
ħarsien	harsˈiːen
ħoss	hˈoss
Żahra	zˈaːɹaː
