ដងទន្លេ	dɑɑŋtʊənlee
ដង្កូវ	dɑŋkəv
ដង្កូវទឹក	dɑŋkəvtɨk
ដង្ហើម	dɑŋhaəm
ដដែល	dɑdael
ដណ្ដប់	dɑndɑp
ដណ្ដើម	dɑndaəm
ដទៃទៀត	dɑteytiət
ដប	dɑɑp
ដប់	dɑp
ដប់ប្រាំ	dɑppram
ដរាបណា	dɑɑriepnaa
ដល់	dɑl
ដល់ពេលបច្ចុប្បន្ន	dɑlpeelpaccopbɑn
ដល់ហើយ	dɑlhaǝy
ដាក់	dak
ដាក់គ្នា	dakknie
ដាក់តាំង	daktaŋ
ដាក់បណ្ដាសា	dakbɑndaasaa
ដាក់បាត្រ	dakbaat
ដាក់ពាក្យ	dakpiek
ដាច់	dac
ដាណែត	daanaet
ដារិន	daarɨn
ដាលីន	daalɨn
ដាស់	dah
ដាំ	dam
ដាំបាយ	dambaay
ដិត	dət
ដី	dəy
ដីល្បាប់	dəylbap
ដីឥដ្ឋ	dəyʔǝt
ដឹក	dək
ដឹកជញ្ជូន	dəkcʊəɲcuun
ដឹកដៃ	dəkday
ដឹកទំនិញ	dəktumnɨɲ
ដឹង	dəŋ
ដឹងខ្លួន	dəŋkluən
ដឹងគុណ	dəŋkun
ដឹងចិត្ត	dəŋcət
ដឺម៉ង់	dəɨmɑŋ
ដុតឆេះ	dotcʰeh
ដុល្លារ	dollaa
ដុស	doh
ដុសធ្មេញ	dohtmɨɲ
ដុំ	dom
ដុំដែក	domdaek
ដុះ	doh
ដូច	douc
ដូចគ្នា	doucknie
ដូចគ្នានឹង	doucknienɨŋ
ដូចចង់	douccɑŋ
ដូចជា	douccie
ដូចមុន	doucmun
ដូចម្ដេច	doucmdəc
ដូច្នេះ	doucneh
ដូនតា	dountaa
ដូរ	dou
ដួល	duəl
ដួស	duəh
ដើម	daəm
ដើមឈើ	daəmcʰəə
ដើមដៃ	daəmday
ដើមទង	daəmtɔɔŋ
ដើមស្រូវ	daəmsrəv
ដើម្បី	daəmbəy
ដើរ	daə
ដើរលេង	daəleeŋ
ដេក	deek
ដេញ	dəɲ
ដេញដោល	dəɲdaol
ដេរ	dee
ដែក	daek
ដែកគោល	daekkool
ដែរ	dae
ដែល	dael
ដៃ	day
ដៃខ្លី	daykləy
ដៃគូ	daykuu
ដៃគូសន្ទនា	daykuusɑnteaʔnie
ដៃនាង	daynieŋ
ដៃអាវ	dayʔaav
ដោត	daot
ដោនឡូត	daonlout
ដោយ	daoy
ដោយចៃដន្យ	daoycaydɑn
ដោយសារ	daoysaa
ដោយសារតែ	daoysaatae
ដោយសេរី	daoyseerǝy
ដោយឡែក	daoylaek
ដោះ	dɑh
ដោះសា	dɑhsaa
ដោះសោ	dɑhsao
ដោះស្រាយ	dɑhsraay
ដំ	dɑm
ដំណាំ	dɑmnam
ដំណើរ	dɑmnaə
ដំណើរការ	dɑmnaəkaa
ដំណេក	dɑmneek
ដំណោះស្រាយ	dɑmnɑhsraay
ដំបូង	dɑmbouŋ
ដំបូល	dɑmboul
ដំបៅ	dɑmbav
ដំរី	dɑmrəy
ដំឡូងបារាំង	dɑmlouŋbaaraŋ
ដំឡើង	dɑmlaəŋ
ដ៏	dɑɑ
ដ្ឋាន	tʰaan
ឋានានុក្រម	tʰaanaanuʔkrɑm
ឋានៈ	tʰaanaʔ
ឌីជីថល	diiciitʰɑɑl
ឌុប	dup
ឌូយ	duuy
ណា	naa
ណាត់	nat
ណាមួយ	naamuəy
ណារី	naarii
ណាស់	nah
ណាំវ៉ា	namvaa
ណា៎	naa
ណូ	nou
ណេះ	neh
ណែន	naen
ណែនាំ	naenoam
ណោះ	nɑh
ត	tɑɑ
តក់ស្លុត	tɑkslot
តង់	tɑŋ
តថ្លៃ	tɑɑtlay
តម្កល់	tɑmkɑl
តម្បារ	tɑmbaa
តម្រង់	tɑmrɑŋ
តម្រាប់	tɑmrap
តម្រូវ	tɑmrəv
តម្រូវការ	tɑmrəvkaa
តម្រូវឲ្យ	tɑmrəvʔaoy
តម្រៀប	tɑmriəp
តម្លៃ	tɑmlay
តស៊ូ	tɑɑsuu
តស់	tɑh
តា	taa
តាក់ស៊ី	taksii
តាម	taam
តាមដាន	taamdaan
តាមពិត	taampɨt
តាមរយៈ	taamreaʔyeaʔ
តារា	taaraa
តារាង	taaraaŋ
តាស	taah
តាសអី	taahʔəy
តាំង	taŋ
តាំងពី	taŋpii
តិច	təc
តិចតួច	təctuəc
តិចទៀត	təctiət
តិចមើល	təcməəl
តឹង	təŋ
តុ	tok
តុក្កតា	tokkaʔtaa
តុំយ៉ាំ	tomyam
តូច	tuuc,touc
តូប	toup
តួ	tuə
តួនាទី	tuənietii
តើ	taə
តេ	tee
តេនីស	teeniih
តេឡេ	teelee
តែ	tae
តែង	taeŋ
តែងខ្លួន	taeŋkluən
តែងតែ	taeŋtae
តែងសេចក្តី	taeŋsəckdəy
តែប៉ុណ្ណោះ	taeponnɑh
តែពីសតែពាស	taepiihtaepieh
តែម	taem
តែម្ដង	taemdɑɑŋ
តៃកុង	taykoŋ
តោង	taoŋ
តំណាង	tɑmnaaŋ
តំបន់	tɑmbɑn
ត្នោត	tnaot
ត្បារ	tbaa
ត្បាល់	tbal
ត្បៀត	tbiət
ត្រកង	trɑkɑɑŋ
ត្រង	trɑɑŋ
ត្រង់	trɑŋ
ត្រង់ណា	trɑŋnaa
ត្រចៀក	trɑciək
ត្រជាក់	trɑceak
ត្រដាង	trɑdaaŋ
ត្រលប់	trɑlɑp
ត្រសក់	trɑsɑk
ត្រឡប់ត្រឡិន	trɑlɑptrɑlən
ត្រឡាច	trɑlaac
ត្រា	traa
ត្រាំ	tram
ត្រី	trəy
ត្រីដៀប	trəydiəp
ត្រីរ៉ស់	trəyrɑh
ត្រីអណ្ដែង	trəyʔɑndaeŋ
ត្រឹម	trəm
ត្រឹមតែ	trəmtae
ត្រឹមត្រូវ	trəmtrəv
ត្រូពិក	tropik
ត្រូវ	trəv
ត្រូវការ	trəvkaa
ត្រូវចិត្ត	trəvcət
ត្រូវតែ	trəvtae
ត្រូវនឹង	trəvnɨŋ
ត្រូវមាត់	trəvmoat
ត្រូវអំពើ	trəvʔɑmpəə
ត្រួត	truət
ត្រើយ	traəy
ត្រើយម្ខាង	traəymkʰaaŋ
ត្រៀម	triəm
ត្អើក	tʔaək
ថង់	tʰɑŋ
ថង់យាម	tʰɑŋyiem
ថត	tʰɑɑt
ថយក្រោយ	tʰɑɑykraoy
ថវិកា	tʰaʔviʔkaa
ថា	tʰaa
ថាច់ស្គ្រីន	tʰacskriin
ថាមពល	tʰaamaʔpʊəl
ថាស	tʰaah
ថាឲ្យ	tʰaaʔaoy
ថី	tʰəy
ថូ	tʰou
ថូផ្កា	tʰoupkaa
ថូហ្វល	tʰoufɑl
ថែ	tʰae
ថែម	tʰaem
ថែរក្សា	tʰaereaksaa
ថៃ	tʰay
ថោក	tʰaok
ថៅកែ	tʰavkae
ថ្គាម	tkiem
ថ្ងាស	tŋah
ថ្ងូរ	tŋou
ថ្ងៃ	tŋay
ថ្ងៃកំណើត	tŋaykɑmnaət
ថ្ងៃក្រោយ	tŋaykraoy
ថ្ងៃចន្ទ	tŋaycan
ថ្ងៃត្រង់	tŋaytrɑŋ
ថ្ងៃនេះ	tŋaynih
ថ្ងៃផុតកំណត់	tŋaypʰotkɑmnɑt
ថ្ងៃសីល	tŋaysǝl
ថ្ងៃសៅរ៍	tŋaysav
ថ្ងៃស្អែក	tŋaysʔaek
ថ្ងៃអាទិត្យ	tŋayʔaatɨt
ថ្នម	tnɑɑm
ថ្នល់	tnɑl,knɑl
ថ្នាក់	tnak
ថ្នាក់រៀន	tnakriən
ថ្នាំ	tnam
ថ្នាំដុសធ្មេញ	tnamdohtmɨɲ
ថ្នាំសន្លប់	tnamsɑnlɑp
ថ្នាំស្ពឹក	tnamspɨk
ថ្នេរ	tnee
ថ្ពក់	tpʊək
ថ្ពាល់	tpoal
ថ្ម	tmɑɑ
ថ្មី	tməy
ថ្មើរ	tmaə
ថ្មើរជើង	tmaəcəəŋ
ថ្លា	tlaa
ថ្លឹង	tləŋ
ថ្លើម	tlaəm
ថ្លៃ	tlay
ថ្វាយបង្គំ	tvaaybɑŋkum
ថ្វាយបង្គំព្រះ	tvaaybɑŋkumpreah
ទ	tɔɔ
ទង	tɔɔŋ
ទង់ជាតិ	tʊəŋciet
ទង្គិច	tʊəŋkɨc
ទង្វើ	tʊəŋvəə
ទទឹក	tɔtɨk
ទទួល	tɔtuəl
ទទួលទាន	tɔtuəltien
ទទួលយក	tɔtuəlyɔɔk
ទទួលរង	tɔtuəlrɔɔŋ
ទទេ	tɔtee
ទន់	tʊən
ទន់ខ្សោយ	tʊənksaoy
ទន្ទឹម	tʊəntɨm
ទន្លេ	tʊənlee
ទប់	tup
ទប់ទល់	tuptʊəl
ទម្ងន់	tumŋʊən
ទម្រ	tumrɔɔ
ទម្រេត	tumreet
ទម្លាក់	tumleak
ទម្លាប់	tumloap
ទល់	tʊəl
ទល់មុខ	tʊəlmuk
ទា	tie
ទាក់	teak
ទាក់ជើង	teakcəəŋ
ទាក់ទង	teaktɔɔŋ
ទាក់ទងគ្នា	teaktɔɔŋknie
ទាញ	tieɲ
ទាន	tien
ទាន់	toan
ទាប	tiep
ទាយ	tiey
ទារ	tie
ទាល់	toal
ទាល់តែ	toaltae
ទាស់ត្រង់	toahtrɑŋ
ទាំង	teaŋ
ទាំងនេះ	teaŋnih
ទាំងនោះ	teaŋnuh
ទាំងមូល	teaŋmuul
ទាំងស្រុង	teaŋsroŋ
ទាំងអស់	teaŋʔɑh
ទាំងអស់គ្នា	teaŋʔɑhknie
ទិញ	tɨɲ
ទិដ្ឋភាព	tittʰaʔpʰiep
ទិន្នន័យ	tɨnneaʔney
ទិស	tɨh
ទិសដៅ	tɨhdav
ទី	tii
ទីកន្លែង	tiikɑnlaeŋ
ទីក្រុង	tiikroŋ
ទីតាំង	tiitaŋ
ទីទុយ	tiituy
ទីទៃ	tiitey
ទីធ្លា	tiitlie
ទីនេះ	tiinih
ទីនោះ	tiinuh
ទីផ្សារ	tiipsaa
ទីរួមខេត្ត	tiiruəmkʰaet
ទឹក	tɨk
ទឹកកក	tɨkkɑɑ
ទឹកក្រឡុក	tɨkkrɑlok
ទឹកក្រអូប	tɨkkrɑʔoop
ទឹកក្រូច	tɨkkrouc
ទឹកខ្មេះ	tɨkkmeh
ទឹកចិត្ត	tɨkcət
ទឹកជំនន់	tɨkcumnʊən
ទឹកជ្រលក់	tɨkcrɔlʊək
ទឹកដក់	tɨkdɑk
ទឹកដោះគោ	tɨkdɑhkoo
ទឹកត្រី	tɨktrəy
ទឹកទន្លេ	tɨktʊənlee
ទឹកប្រាក់	tɨkprak
ទឹកភ្លៀង	tɨkpliəŋ
ទឹកមុខ	tɨkmuk
ទឹកមុខស្អុយ	tɨkmuksʔoy
ទឹកម៉ាស៊ីន	tɨkmaasin
ទឹករលក	tɨkrɔlɔɔk
ទឹកលិច	tɨklɨc
ទឹកសុទ្ធ	tɨksot
ទឹកស៊ីអ៊ីវ	tɨksiiʔiiv
ទឹកស៊ុប	tɨksup
ទុក	tuk
ទុកចិត្ត	tukcət
ទុកចោល	tukcaol
ទុកដាក់	tukdak
ទុកទុក	tuktuk
ទុក្ខ	tuk,tukkʰaʔ
ទុយោ	tuyoo
ទុរេន	tʰuureen,tuʔreen
ទុំ	tum
ទូ	tuu
ទូក	tuuk
ទូកក្ដោង	tuukkdaoŋ
ទូកចែវ	tuukcaev
ទូកញ្ចក់	tuukɑɲcɑk
ទូកម៉ាស៊ីន	tuukmaasin
ទូកអុំ	tuukʔom
ទូច	tuuc
ទូទាត់	tuutoat
ទូទាំង	tuuteaŋ
ទូទឹកកក	tuutɨkkɑɑk
ទូទៅ	tuutɨv
ទូន្មាន	tuulmien,tuunmien
ទូរទស្សន៍	tuureaʔtʊəh
ទូរស័ព្ទ	tuureaʔsap
ទូរស័ព្ទចល័ត	tuureaʔsapcaʔlat
ទូរស័ព្ទដៃ	tuureaʔsapday
ទូលាយ	tuuliey
ទើប	təəp
ទើបតែ	təəptae
ទើបនឹង	təəpnɨŋ
ទើស	təəh
ទើសទែង	təəhtɛɛŋ
ទៀង	tiəŋ
ទៀត	tiət
ទៀតសោត	tiətsaot
ទៀន	tien
ទេ	tee
ទេដឹង	teedəŋ
ទេតើ	teetaə
ទេសភាព	teehsaʔpʰiep
ទេហ	teehɑɑ
ទែម៉ូម៉ែត្រ	tɛɛmoumaet
ទោស	tooh
ទោះ	tʊəh
ទោះជា	tʊəhcie
ទោះបីជា	tʊəhbəycie
ទៅ	tɨv
ទៅកាន់	tɨvkan
ទៅដល់	tɨvdɑl
ទៅតាម	tɨvtaam
ទៅមុខ	tɨvmuk
ទៅវិញទៅមក	tɨvvɨɲtɨvmɔɔk
ទំនង	tumnɔɔŋ
ទំនប់ទឹក	tumnuptɨk
ទំនាក់ទំនង	tumneaktumnɔɔŋ
ទំនិញ	tumnɨɲ
ទំនុកចិត្ត	tumnukcət
ទំនើប	tumnəəp
ទំនេរ	tumnee
ទំនេរដៃ	tumneeday
ទំពក់	tumpʊək
ទំពា	tumpie
ទំពែក	tɑmpɛɛk
ទំព័រ	tumpoa
ទំហំ	tumhum
ទះ	teah
ទ្រ	trɔɔ
ទ្រនាប់ជើង	trɔnoapcəəŋ
ទ្រនិច	trɔnɨc
ទ្រព្យសម្បត្តិ	troapsɑmbat
ទ្រវែង	trɔvɛɛŋ
ទ្រាប់	troap
ទ្រាំ	troam
ទ្រូង	truuŋ
ទ្រើស	trəəh
ទ្វារ	tvie
ធ	tʰɔɔ
ធនាគារ	tʰeaʔniekie
ធម្មជាតិ	tʰoamʔciet,tʰoammeaʔciet
ធម្មតា	tʰoammeaʔtaa
ធាក់	tʰeak
ធាតុ	tʰiet
ធាត់	tʰoat
ធានា	tʰienie
ធានារ៉ាប់រង	tʰienieraprɔɔŋ
ធារី	tʰierii
ធារ៉ា	tʰieraa
ធី	tʰii
ធីតា	tʰiidaa
ធុង	tʰuŋ
ធុងសំរាម	tʰuŋsɑmraam
ធុញ	tʰuɲ
ធុញថប់	tʰuɲtʰɑp
ធុន	tʰun
ធុំក្លិន	tʰumklən
ធូប	tʰuup
ធូរ	tʰuu
ធូលី	tʰuulii
ធៀបការ	tʰiəpkaa
ធំ	tʰom
ធ្ងន់	tŋʊən
ធ្ងន់ធ្ងរ	tŋʊəntŋɔɔ
ធ្នើរ	tnəə
ធ្មឹង	tmɨŋ
ធ្មេញ	tmɨɲ
ធ្យូង	tyuuŋ,kcuuŋ
ធ្លាក់	tleak
ធ្លាប់	tloap
ធ្លាប់តែ	tloap
ធ្លាយ	tliey
ធ្វើ	tvəə
ធ្វើការ	tvəəkaa
ធ្វើដំណើរ	tvəədɑmnaə
ធ្វើមុខ	tvəəmuk
ធ្វើឡើង	tvəəlaəŋ
ធ្វើឲ្យ	tvəəʔaoy
ធ្វេសប្រហែស	tveehprɑhaeh
ន	nɔɔ
នង្គ័ល	ʔɑŋkoal,neaŋkoal,lʊəŋkoal
នរណា	nɔɔnaa
នរណាម្នាក់	nɔɔnaamneak
នរោត្តម	nɔroodɑm
នា	nie
នាក់	neak
នាគ	niek
នាគារ	niekie
នាង	nieŋ
នាទី	nietii
នានា	nienie
នាយ	niey
នារី	nierii
នាឡិកា	nieleʔkaa
នាឡិការោទ៍	nieliʔkaaroo
នាំ	noam
នាំគ្នា	noamknie
នាំចូល	noamcoul
នាំឲ្យ	noamʔaoy
និង	nɨŋ
និមន្ត	niʔmʊən
និមល	niʔmʊəl
និយម	niʔyum
និយាយ	niʔyiey
និយាយរួម	niʔyieyruəm
និយាយលេង	niʔyieyleeŋ
និយាយលេងសើច	niʔyieyleeŋsaǝc
និវាសដ្ឋាន	niʔviesattʰaan
និស្សិត	nihsət
នីតា	niitaa
នីតិវិធី	niiteʔviʔtʰii
នីមួយៗ	niimuəyniimuəy
នឹក	nɨk
នឹកឃើញ	nɨkkʰəəɲ
នឹង	nɨŋ
នឹងគ្នា	nɨŋknie
នុង	nuŋ
នុះ	nuh
នូវ	nɨv
នួក	nuək
នួន	nuən
នឿយ	nɨəy
នៀក	niək
នេះ	nih
នែ	nɛɛ,nɛʔ,nae
នៃ	ney
នោះ	nuh
នៅ	nɨv
នៅតែ	nɨvtae
នៅមុខ	nɨvmuk
នំ	num
នំខេក	numkʰeek
នំបញ្ចុក	numbɑɲcok
នំប៉័ង	numpaŋ
ន័យ	ney
ប	bɑɑ
បក	bɑɑk
បកប្រែ	bɑɑkprae
បក់	bɑk
បង	bɑɑŋ
បងប្រុស	bɑɑŋproh
បងប្អូន	bɑɑŋpʔoun
បងប្អូនជីដូន	bɑɑŋpʔounciidoun
បងស្រី	bɑɑŋsrǝy
បង់	bɑŋ
បង់បិទដំបៅ	bɑŋbətdɑmbav
បង់លុយ	bɑŋluy
បង្ក	bɑŋkɑɑ
បង្កង់	bɑŋkɑŋ
បង្កប់ន័យ	bɑŋkɑpney
បង្កាន់ដៃ	bɑŋkanday
បង្ការ	bɑŋkaa
បង្កើត	bɑŋkaət
បង្ខំ	bɑŋkʰɑm
បង្គន់	bɑŋkʊən
បង្គាប់	bɑŋkoap
បង្គោល	bɑŋkool
បង្រៀន	bɑŋriən
បង្វិល	bɑŋvəl
បង្ហាញ	bɑŋhaaɲ
បង្ហាញខ្លួន	bɑŋhaaɲkluən
បង្ហូត	bɑŋhoot
បង្ហូរ	bɑŋhou
បង្ហើយ	bɑŋhaəy
បង្ហោះ	bɑŋhɑh
បង្អង់	bɑŋʔɑŋ
បង្អស់	bɑŋʔɑh
បង្អុរ	bɑŋʔao,bɑŋʔol
បង្អួច	bɑŋʔuəc
បង្អែក	bɑŋʔaek
បង្អែម	bɑŋʔaem
បច្ចុប្បន្ន	paccopbɑn
បញ្ចប់	bɑɲcɑp
បញ្ចុះបញ្ចូល	bɑɲcohbɑɲcoul
បញ្ចូល	bɑɲcoul
បញ្ចេញ	bɑɲcəɲ
បញ្ច្រាស	bɑɲcraah
បញ្ឆេះ	bɑɲcʰeh
បញ្ជរ	bɑɲcɔɔ
បញ្ជា	bɑɲcie
បញ្ជាក់	bɑɲceak
បញ្ជោរ	bɑɲcoo
បញ្ជ្រៀត	bɑɲcriət
បញ្ឈប់	bɑɲcʰup
បញ្ឈរជង្គង់	bɑɲcʰɔɔcʊəŋkʊəŋ
បញ្ញា	paɲɲaa
បញ្ញើ	bɑɲɲaə
បញ្ហា	paɲhaa,baɲhaa
បដិមា	paʔdeʔmaa
បដិសេធ	paʔdeʔsaet
បឋម	paʔtʰɑm
បណ្ដាញ	bɑndaaɲ
បណ្ដាញទំនាក់ទំនងសង្គម	bɑndaaɲtumneaktumnɔɔŋsɑŋkum
បណ្ដាញសង្គម	bɑndaaɲsɑŋkum
បណ្ដាលឲ្យ	bɑndaalʔaoy
បណ្ដុំ	bɑndom
បណ្ដុះ	bɑndoh
បណ្ដូល	bɑndoul
បណ្ដើរ	bɑndaə
បណ្ដេញ	bɑndəɲ
បណ្ដោយ	bɑndaoy
បណ្ណាគារ	bannaakie
បណ្ណាល័យ	pannaalay
បត់	bɑt
បត់ជើង	bɑtcəəŋ
បទ	bɑt
បទនគររាជ	bɑtnɔkɔɔriec
បន់	bɑn
បន្ត	bɑntɑɑ
បន្តក់	bɑntɑk
បន្តិច	bɑntəc
បន្តិចក្រោយមក	bɑntəckraoymɔɔk
បន្តិចបន្តួច	bɑntəcbɑntuəc
បន្តុប	bɑntop
បន្ថយ	bɑntʰɑɑy
បន្ថែម	bɑntʰaem
បន្ទប់	bɑntup
បន្ទប់គេង	bɑntupkeeŋ
បន្ទប់ទឹក	bɑntuptɨk
បន្ទប់ល	bɑntuplɔɔ
បន្ទាន់	bɑntoan
បន្ទាប់	bɑntoap
បន្ទាប់ពី	bɑntoappii
បន្ទាប់មក	bɑntoapmɔɔk
បន្ទោស	bɑntooh
បន្ទះ	bɑnteah
បន្លា	bɑnlaa
បន្លឺ	bɑnlɨɨ,bɑnləɨ
បន្លែ	bɑnlae
បបរ	bɑbɑɑ
បបូរមាត់	bɑboumoat
បបួល	bɑbuəl
បម្រាម	bɑmraam
បម្រើ	bɑmraə
បរទេស	bɑɑrəteeh
បរិភោគ	bɑɑreʔpʰook
បរិមាណ	paʔreʔmaan
បរិយាកាស	paʔreʔyaakaah
បរិវេណ	bɑɑreʔveen
បរិស្ថាន	bɑɑreʔstʰaan
បស់	bɑh
បាក់	bak
បាក់តេរី	bakteerii
បាងកក	baaŋkɑɑk
បាច	baac
បាច់	bac
បាញ់	baɲ
បាត	baat
បាតដៃ	baatday
បាតទន្លេ	baattʊənlee
បាតសមុទ្រ	baatsaʔmot
បាត់	bat
បាត់បង់	batbɑŋ
បាត់បង់ជីវិត	batbɑŋciivɨt
បាត់ស្រេក	batsreek
បាត្រ	baat
បាទ	baat
បាន	baan
បានន័យថា	baanneytʰaa
បាប	baap
បាយ	baay
បាយដំណើប	baaydɑmnaəp
បាយដំណើបសំខ្យា	baaydɑmnaəpsɑŋkyaa
បាយបាយ	baaybaay
បាយៗ	baaybaay
បារមី	baareaʔməy
បារម្ភ	baarɑm
បារាំង	baaraŋ
បារី	baarəy,pərəy
បាល់	bal
បាល់ទាត់	baltoat
បាវ	baav
បាសក	baasɑk
បាំង	baŋ
បាំងវាំងនន	baŋveaŋnɔɔn
បិណ្ឌ	bən
បិណ្ឌបាត	bənbaat
បិទ	bət
បិទបាំង	bətbaŋ
បី	bəy
បីសាច	bəysaac
បឹង	bəŋ
បឺត	bəɨt
បុក	bok
បុគ្គល	bokkʊəl
បុគ្គលិក	bokkeaʔlɨk
បុណ្យ	bon
បុណ្យទាន	bontien
បុប្ផា	boppʰaa
បុព្វការី	boppeaʔkaarəy
បុរស	boʔrɑh
បុរាណ	boʔraan
បូក	bouk
បូជា	boucie
បូនើស	bounǝǝs
បូម	boum
បូរ៉ា	bouraa
បួង	buəŋ
បួងសួង	buəŋsuəŋ
បួន	buən
បើ	baə
បើក	baək
បើកចំហ	baəkcɑmhɑɑ
បើកបរ	baəkbɑɑ
បើសិនជា	baəsəncie
បៀតបៀន	biətbiən
បៀម	biəm
បៀរ	biǝ
បេតុង	beetoŋ
បេះ	beh
បេះដូង	behdouŋ
បេះបិទ	behbət
បែក	baek
បែកគុម្ព	baekkum
បែកញើស	baekɲəəh
បែកអេក	baekʔeek
បែងចែក	baeŋcaek
បែនស្រូវ	baensrǝv
បែប	baep
បែរ	bae
បៃតង	baytɑɑŋ
បោក	baok
បោស	baoh
បោះ	bɑh
បោះចោល	bɑhcaol
បោះជំហាន	bɑhcumhien
បោះពុម្ព	bɑhpum
បំណង	bɑmnɑɑŋ
បំណែក	bɑmnaek
បំបាត់	bɑmbat
បំបែក	bɑmbaek
បំផុត	bɑmpʰot
បំពង	bɑmpɔɔŋ
បំពង់	bɑmpʊəŋ
បំពង់ក	bɑmpʊəŋkɑɑ
បំពង់បឺត	bɑmpʊəŋbəɨt
បំពានច្បាប់	bɑmpiencbap
បំពេញ	bɑmpɨɲ
បំភ្លឺ	bɑmplɨɨ
បះ	bah
ប៉ង	pɑɑŋ
ប៉ង់	pɑŋ
ប៉ា	paa
ប៉ាក់	pak
ប៉ាក់ប៉ើក	pakpaək
ប៉ាត	paat
ប៉ាន់តែ	pantae
ប៉ាន់ស្មាន	pansmaan
ប៉ាវ	paav
ប៉ាស់ស្ព័រ	pahspoa
ប៉ិកគក់	pəkkʊək
ប៉ិន	pən
ប៉ិបស៊ី	pepsii
ប៉ុក	pok
ប៉ុណ្ណា	ponnaa
ប៉ុណ្ណឹង	ponnəŋ
ប៉ុណ្ណោះ	ponnɑh
ប៉ុន	pon
ប៉ុនណា	ponnaa
ប៉ុន្តែ	pontae
ប៉ុន្មាន	ponmaan
ប៉ូលិស	poulih
ប៉េងប៉ោះ	peeŋpɑh
ប៉ែក	paek
ប៉ោត	paot
ប៉ោម	paom
ប៉ះ	pah
ប៉ះចំ	pahcɑm
ប៉ះទង្គិច	pahtʊəŋkɨc
ប៉ះពាល់	pahpoal
ប៊ិច	bic
ប៊ីចេង	biiceeŋ
ប៊ីដុង	biidoŋ
ប៊ីយេរ	biiyɛɛ
ប៊ូតុង	buutoŋ
ប្ដឹង	pdəŋ
ប្ដូរ	pdou
ប្តី	pdəy
ប្រកប	prɑkɑɑp
ប្រកបមុខរបរ	prɑkɑɑpmukrɔbɑɑ
ប្រកបរបរ	prɑkɑɑprɔbɑɑ
ប្រកាច់	prɑkac
ប្រកាន់	prɑkan
ប្រកួត	prɑkuət
ប្រគល់	prɑkʊəl
ប្រគេន	prɑkeen
ប្រចាំ	prɑcam
ប្រចាំថ្ងៃ	prɑcamtŋay
ប្រជាជន	prɑciecʊən
ប្រជាប្រិយ	prɑcieprəy
ប្រជាប្រិយភាព	prɑcieprəypʰiep
ប្រជុំ	prɑcum
ប្រជុំជន	prɑcumcɔɔn
ប្រជែង	prɑcɛɛŋ
ប្រជ្រៀត	prɑcriet
ប្រញាប់	prɑɲap
ប្រញាប់ប្រញាល់	prɑɲapprɑɲal
ប្រដាប់	prɑdap
ប្រដូច	prɑdouc
ប្រណាំង	prɑnaŋ
ប្រតិកម្ម	prɑteʔkam
ប្រតិទិន	prɑteʔtɨn
ប្រថុយ	prɑtʰoy
ប្រទេស	prɑteeh
ប្រធាន	prɑtʰien
ប្រធានបទ	prɑtʰienbɑt
ប្រផេះ	prɑpʰeh
ប្រពន្ធ	prɑpʊən
ប្រពៃណី	prɑpeynii
ប្រព័ន្ធ	prɑpoan
ប្រព្រឹត្ត	prɑprɨt
ប្រភព	prɑpʰup
ប្រភេទ	prɑpʰeet
ប្រមាណ	prɑmaan
ប្រមូល	prɑmoul
ប្រយោជន៍	prɑyaoc
ប្រយ័ត្ន	prɑyat
ប្រយ័ត្នប្រយែង	prɑyatprɑyaeŋ
ប្រលែង	prɑlaeŋ
ប្រល័យ	prɑlay
ប្រវែង	prɑvaeŋ
ប្រសក	prɑsɑk
ប្រសិទ្ធភាព	prɑsətpʰiep
ប្រសិទ្ធិភាព	prɑsəttʰiʔpʰiep,prɑsettʰiʔpʰiep
ប្រសិន	prɑsən
ប្រសិនបើ	prɑsənbaə
ប្រហាក់ប្រហែល	prɑhakprɑhael
ប្រហុក	prɑhok
ប្រហើរ	prɑhaə
ប្រហែល	prɑhael
ប្រហែស	prɑhaeh
ប្រហោង	prɑhaoŋ
ប្រឡង	prɑlɑɑŋ
ប្រឡាក់	prɑlak
ប្រឡេះ	prɑleh
ប្រឡោះ	prɑlɑh
ប្រអប់	prɑʔɑp
ប្រអប់ស្នោ	prɑʔɑpsnao
ប្រាកដ	prakɑt
ប្រាកដជា	praakɑɑtcie
ប្រាក់	prak
ប្រាក់ខែ	prakkʰae
ប្រាក់រាយ	prakriey
ប្រាក់អាប់	prakʔap
ប្រាថ្នា	pratnaa
ប្រាប់	prap
ប្រារព្ធ	praarup
ប្រាស់	prah
ប្រាំ	pram
ប្រាំង	praŋ
ប្រាំបី	prambəy
ប្រាំបួន	prambuən
ប្រាំពិល	prampɨl
ប្រាំពីរ	prampii,prampɨl
ប្រាំមួយ	prammuəy
ប្រឹង	prəŋ
ប្រឹងប្រែង	prəŋpraeŋ
ប្រុង	proŋ
ប្រុងប្រយ័ត្ន	proŋprɑyat
ប្រុស	proh
ប្រូតេអ៊ីន	prouteeʔiin
ប្រូម៉ូសិន	broumousǝn
ប្រើ	praə
ប្រើប្រាស់	praəprah
ប្រើឲ្យ	praəʔaoy
ប្រៀប	priəp
ប្រេង	preeŋ
ប្រេងកូឡា	preeŋkoulaa
ប្រេងខ្យល់	preeŋkcɑl,preeŋkyɑl
ប្រេន	breen
