screenshot	st͡ʃrəˈɛnshot
sekitaran	səkitˈaran
senter	sˈɛntər
siluman	silˈuman
ski	skˈi
standardisasi	stˌandardisˈasi
tabuh	tˈabuh
tasbih	tˈasbih
terlelap	tərlˈɛlap
tertandingi	tərtandˈiŋi
tertolong	tərtˈoloŋ
visitasi	vˌisitˈasi
webnya	wˈɛbɲa
yodium	jodˈium
Akademisi	ˌakadəmˈisi
Alma	ˈalma
Alutsista	ˌalutsˈista
Amy	ˈamj
Atmosfer	atmˈosfər
BRTI	brtˈi
Brisbane	brisbˈanə
Cacing	t͡ʃˈat͡ʃiŋ
Cake	t͡ʃˈakə
Cermat	t͡ʃˈɛrmat
Duh	dˈuh
Economics	ˌɛt͡ʃonˈomit͡ʃs
Estimasi	ˌɛstimˈasi
IKA	ˈika
Ignasius	ˌiɡnasˈius
Inul	ˈinul
Jaguar	d͡ʒaɡˈuar
Jikalau	d͡ʒikˈala͡ʊ
Kasad	kˈasad
Kebaikan	kəbˈa͡ɪkan
Kelainan	kəlˈa͡ɪnan
Konfederasi	kˌonfədərˈasi
Logika	loɡˈika
Manunggal	manˈuŋɡal
Melung	mˈɛluŋ
Mempelajari	məmpəlad͡ʒˈari
Mengusung	məŋˈusuŋ
Muntok	mˈuntok
PMDN	pˌeəmdˌeən
Panwas	pˈanwas
Pasundan	pasˈundan
Penghitungan	pəŋhitˈuŋan
Perbanyak	pərbˈaɲak
Percayalah	pərt͡ʃajˈalah
Phuket	fˈukət
RNA	rnˈa
Rachel	rˈaχəl
Rancang	rˈant͡ʃaŋ
River	rˈivər
SRI	srˈi
Sawangan	sawˈaŋan
Scan	st͡ʃˈan
Semar	sˈɛmar
Semut	sˈɛmut
Sina	sˈina
Tel	təl
Text	tˈɛkst
Three	thrˈɛə
Tsanawiyah	tsˌanawˈijah
Unisma	unˈisma
Wisudawan	wˌisudˈawan
antigen	antˈiɡən
autisme	a͡ʊtˈismə
bahwasannya	bˌahwasˈanɲa
bergotong	bərɡˈotoŋ
berkode	bərkˈodə
course	t͡ʃoˈursə
dalem	dˈaləm
dialek	diˈalək
dicalonkan	dˌit͡ʃalˈonkan
dihantam	dihˈantam
dinamik	dinˈamik
diperjualbelikan	dˌipərd͡ʒˌualbəlˈikan
dirinci	dirˈint͡ʃi
disandingkan	dˌisandˈiŋkan
diundangkan	dˌiundˈaŋkan
gempuran	ɡəmpˈuran
imbau	ˈimba͡ʊ
ketabahan	kətabˈahan
khusyuk	xˈuçuk
kudapan	kudˈapan
marka	mˈarka
masyrakat	maçrˈakat
melenyapkan	mələɲˈapkan
mengagungkan	məŋaɡˈuŋkan
muamalah	mˌuamˈalah
mushaf	mˈushaf
petahana	pətahˈana
pilkades	pilkˈadəs
portfolio	pˌɔrtfolˈio
position	pˌositˈion
posts	pˈosts
siam	sˈiam
stempel	stˈɛmpəl
tempurung	təmpˈuruŋ
terbantahkan	tərbantˈahkan
terjepit	tərd͡ʒˈɛpit
terpotong	tərpˈotoŋ
triliunan	trˌiliˈunan
ubuntu	ubˈuntu
videonya	vˌidəˈoɲa
visioner	vˌisiˈonər
vitalitas	vˌitalˈitas
ARC	ˈart͡ʃ
Agustina	ˌaɡustˈina
Alergi	alˈɛrɡi
Aspirasi	ˌaspirˈasi
Asupan	asˈupan
Athirah	athˈirah
Bahas	bˈahas
Beji	bˈɛd͡ʒi
Cabai	t͡ʃˈaba͡ɪ
Caesar	t͡ʃaˈɛsar
Campurkan	t͡ʃampˈurkan
Christine	χristˈinə
Coal	t͡ʃˈoal
Congress	t͡ʃˈoŋrəs
DIJ	dˈid͡ʒ
Derawan	dərˈawan
Fariz	fˈariz
Francis	frˈant͡ʃis
Furious	fˌuriˈous
Grace	ɡrˈat͡ʃə
Hartanto	hartˈanto
Hias	hˈias
Indahnya	indˈahɲa
Jeneponto	d͡ʒˌɛnəpˈonto
Kayaknya	kajˈakɲa
Kirmanto	kirmˈanto
Kotamadya	kˌotamˈadja
Menolak	mənˈolak
Our	ˈour
Pejuang	pəd͡ʒˈuaŋ
Pemaparan	pəmapˈaran
Pembicaraan	pəmbˌit͡ʃarˈaan
Pembunuhan	pəmbunˈuhan
Pemenuhan	pəmənˈuhan
Penggugat	pəŋɡˈuɡat
Persidangan	pərsidˈaŋan
Polhukam	polhˈukam
Protocol	protˈot͡ʃol
RPG	ˌɛrpˌeɡˈe
Rank	rˈank
Ready	rˈɛadj
Realitas	rˌɛalˈitas
Robby	rˈobbj
Saksikan	saksˈikan
Sepang	sˈɛpaŋ
Sonny	sˈonɲ
Sudrajat	sudrˈad͡ʒat
Tech	tˈɛχ
Tembaga	təmbˈaɡa
UBH	ˈubh
Ulil	ˈulil
Wadah	wˈadah
Wasit	wˈasit
Xanthone	zanthˈonə
antikanker	ˌantikˈankər
belom	bˈɛlom
berakal	bərˈakal
berkait	bˈɛrka͡ɪt
berorasi	bərɔrˈasi
berzina	bərzˈina
bumn	bˈumn
campak	t͡ʃˈampak
dibelinya	dˌibəlˈiɲa
dicopot	dit͡ʃˈopot
dipancarkan	dˌipant͡ʃˈarkan
dirakit	dirˈakit
disidangkan	dˌisidˈaŋkan
disinilah	dˌisinˈilah
eksekutor	ˌɛksəkˈutɔr
ekspose	əkspˈosə
embarkasi	ˌɛmbarkˈasi
fly	flj
gear	ɡˈɛar
header	həˈadər
intuisi	ˌintuˈisi
jgn	d͡ʒˌeɡˌeən
kasi	kˈasi
kehakiman	kəhakˈiman
kirab	kˈirab
lembek	lˈɛmbək
maskulin	maskˈulin
mba	mbˈa
menaklukan	mənaklˈukan
mendustakan	məndustˈakan
mengadaptasi	məŋˌadaptˈasi
menggelitik	məŋɡəlˈitik
menyadarinya	məɲˌadarˈiɲa
merenovasi	mərˌɛnovˈasi
mualaf	muˈalaf
mudahan	mudˈahan
multidisiplin	mˌultidisˈiplin
narsis	nˈarsis
pabean	pabˈɛan
panca	pˈant͡ʃa
pelit	pˈɛlit
pembungkus	pəmbˈuŋkus
penyebutan	pəɲəbˈutan
penyedap	pəɲˈɛdap
powered	powˈɛrəd
pressure	prəsˈurə
revenue	rˌɛvənˈuə
runtuhnya	runtˈuhɲa
sepuasnya	səpuˈasɲa
skim	skˈim
speaking	spəˈakiŋ
spray	sprˈaj
tertindas	tərtˈindas
transaksional	trˌansaksiˈonal
warni	wˈarni
Aa	ˈaa
Abul	ˈabul
Ajun	ˈad͡ʒun
Anggapan	aŋɡˈapan
Atur	ˈatur
Ayi	ˈaji
BBRSBG	bˌebˌeərˌɛsbˌeɡˈe
BOGOR	bˈoɡɔr
Beredar	bərˈɛdar
Bike	bˈikə
Bimo	bˈimo
Bro	brˈo
Client	t͡ʃlˈint
Ditegaskan	dˌitəɡˈaskan
Galuh	ɡˈaluh
Hadist	hˈadist
Japanese	d͡ʒˌapanˈɛsə
Jeff	d͡ʒˈɛf
Jon	d͡ʒˈon
KSEI	ksˈɛi
Kasir	kˈasir
Kav	kˈav
Kilometer	kˌilomˈɛtər
LDK	ˌɛldˌekˈa
Lane	lˈanə
Lele	lˈɛlə
Lot	lˈot
Magazine	mˌaɡazˈinə
Mahasiswi	mˌahasˈiswi
Marching	mˈarχiŋ
Matius	matˈius
Mouse	moˈusə
Mukminin	mukmˈinin
Nabila	nabˈila
NontonMovie	nˈontonmˈovi
PDE	pdˈɛ
PIK	pˈik
Pack	pˈat͡ʃk
Pakis	pˈakis
Profile	profˈilə
Rights	rˈiɡhts
Router	roˈutər
Royong	rˈojoŋ
Sebesar	səbˈɛsar
Segmen	sˈɛɡmən
Sengaja	səŋˈad͡ʒa
Serangga	sərˈaŋɡa
Sofian	sofˈian
Soleh	sˈoləh
Stewart	stˈɛwart
Tekad	tˈɛkad
Ultimate	ˌultimˈatə
Yazid	jˈazid
Yohana	johˈana
arak	ˈarak
arkeolog	ˌarkəˈoloɡ
arthritis	arthrˈitis
asusila	ˌasusˈila
aus	ˈa͡ʊs
berevolusi	bərˌɛvolˈusi
berhias	bərhˈias
berkicau	bərkˈit͡ʃa͡ʊ
bertanda	bərtˈanda
biofuel	bˌiofˈuəl
china	χˈina
crude	t͡ʃrˈudə
cukuplah	t͡ʃukˈuplah
cumi	t͡ʃˈumi
difusi	difˈusi
diketik	dikˈɛtik
dilunasi	dˌilunˈasi
dunianya	dˌuniˈaɲa
esbuah	əsbˈuah
fashionable	fˌashionˈablə
goyah	ɡˈojah
heels	hˈɛəls
infak	ˈinfak
kWh	kˈawˌehˈa
karcis	kˈart͡ʃis
karun	kˈarun
kesengsaraan	kəsˌɛŋsarˈaan
kk	kˌakˈa
koleganya	kˌoləɡˈaɲa
lecet	lˈɛt͡ʃət
look	lˈook
marketplace	mˌarkətplˈat͡ʃə
mencekam	mənt͡ʃˈɛkam
menetes	mənˈɛtəs
mengantarkannya	məŋˌantarkˈanɲa
mengisap	məŋˈisap
meninggi	mənˈiŋɡi
menyurati	məɲurˈati
merumput	mərˈumput
nantikan	nantˈikan
palembang	palˈɛmbaŋ
pari	pˈari
penampang	pənˈampaŋ
pencegah	pənt͡ʃˈɛɡah
perempatfinal	pərˌɛmpatfˈinal
pergilah	pərɡˈilah
raker	rˈakər
reset	rˈɛsət
sebagiannya	səbˌaɡiˈanɲa
sekolahan	səkolˈahan
semusim	səmˈusim
serbuan	sərbˈuan
sontak	sˈontak
tadah	tˈadah
tandanya	tandˈaɲa
tensi	tˈɛnsi
tersandung	tərsˈanduŋ
transfusi	transfˈusi
vihara	vihˈara
wicara	wit͡ʃˈara
Adipati	ˌadipˈati
Adm	ˈadm
Ash	ˈash
Assalamualaikum	ˌasalˌamualˈa͡ɪkum
Bagikan	baɡˈikan
Brendan	brˈɛndan
CareerBuilder	t͡ʃarˈɛərbuˈildər
Darmin	dˈarmin
Divre	dˈivrə
Foxconn	fˈokst͡ʃonn
Hungaria	hˌuŋarˈia
Ibrahimovic	ˌibrahimˈovit͡ʃ
Imunisasi	ˌimunisˈasi
Indofood	ˌindofˈood
Inspeksi	inspˈɛksi
Jung	d͡ʒˈuŋ
Kapolresta	kˌapolrˈɛsta
Karnaval	karnˈaval
Labuhan	labˈuhan
Laila	lˈa͡ɪla
Lilik	lˈilik
Mart	mˈart
Menjalin	mənd͡ʒˈalin
Mewakili	məwakˈili
Millenium	mˌilənˈium
NPC	ˌɛnpˌet͡ʃˈe
PSPP	pˌeəspˌepˈe
Pengemudi	pəŋəmˈudi
Petral	pˈɛtral
Pinggir	pˈiŋɡir
Predikat	prədˈikat
Prix	prˈiks
Rally	rˈalj
Record	rˈɛt͡ʃɔrd
Rekaman	rəkˈaman
Relationship	rˌɛlatiˈonship
SMF	ˌɛsˌɛmˈɛf
Salat	sˈalat
Sinema	sinˈɛma
Starbucks	stˈarbut͡ʃks
Sukma	sˈukma
Supriadi	sˌupriˈadi
Susah	sˈusah
Tali	tˈali
Uraian	urˈa͡ɪan
Win	wˈin
aromanya	ˌaromˈaɲa
barak	bˈarak
beratkan	bərˈatkan
berjatuhan	bərd͡ʒatˈuhan
berjejer	bərd͡ʒˈɛd͡ʒər
berkesimpulan	bərkˌɛsimpˈulan
bersemayam	bərsəmˈajam
cleaning	t͡ʃləˈaniŋ
diakomodir	dˌiakomˈodir
dianiaya	dˌianiˈaja
dicetuskan	dˌit͡ʃətˈuskan
dilampirkan	dˌilampˈirkan
dinikahi	dˌinikˈahi
diperketat	dˌipərkˈɛtat
disclaimer	dist͡ʃlˈa͡ɪmər
dosennya	dosˈɛnɲa
efavirenz	ˌɛfavˈirənz
farm	fˈarm
flek	flˈɛk
gali	ɡˈali
ganjaran	ɡand͡ʒˈaran
gendut	ɡˈɛndut
hadap	hˈadap
hearing	həˈariŋ
jahil	d͡ʒˈahil
kalkulator	kˌalkulˈatɔr
kebersihannya	kəbˌɛrsihˈanɲa
kehamilannya	kəhˌamilˈanɲa
kesalehan	kəsalˈɛhan
ko	kˈo
korek	kˈɔrək
kumis	kˈumis
kutukan	kutˈukan
lengkung	lˈɛŋkuŋ
makruh	mˈakruh
membudayakan	məmbˌudajˈakan
men	mˈɛn
mengefektifkan	məŋˌɛfəktˈifkan
mensupport	mənsˈupɔrt
menuruni	mənurˈuni
namakan	namˈakan
oksida	oksˈida
pencetus	pənt͡ʃˈɛtus
pengelasan	pəŋəlˈasan
perkakas	pərkˈakas
prestisius	prˌɛstisˈius
rilisnya	rilˈisɲa
sandera	sandˈɛra
scanning	st͡ʃˈanniŋ
sebagus	səbˈaɡus
sebutir	səbˈutir
seperlunya	səpərlˈuɲa
silsilah	silsˈilah
speech	spˈɛəχ
tandan	tˈandan
taxi	tˈaksi
telurnya	təlˈurɲa
terparah	tərpˈarah
terperosok	tərpərˈosok
tersampaikan	tərsampˈa͡ɪkan
tungro	tˈuŋro
ubahan	ubˈahan
Ajeng	ˈad͡ʒəŋ
Akik	ˈakik
Bakr	bˈakr
Benjamin	bənd͡ʒˈamin
Berlangsung	bərlˈaŋsuŋ
Bersaing	bˈɛrsa͡ɪŋ
Boneka	bonˈɛka
Buntok	bˈuntok
Cancel	t͡ʃˈant͡ʃəl
Ciawi	t͡ʃiˈawi
Estadio	ˌɛstadˈio
Excellent	əkst͡ʃˈɛlənt
Farhan	fˈarhan
Fasilitasi	fˌasilitˈasi
Fathul	fˈathul
Freed	frˈɛəd
Geographic	ɡˌɛoɡrˈafit͡ʃ
Hasbi	hˈasbi
Jalin	d͡ʒˈalin
Jemaah	d͡ʒəmˈaah
KWT	kˌawˌetˈe
Kardashian	kˌardashˈian
Kemendiknas	kəməndˈiknas
Laden	lˈadən
Liang	lˈiaŋ
Lupus	lˈupus
Martino	martˈino
Mengenakan	məŋənˈakan
Menunggu	mənˈuŋɡu
Mou	mˈou
Musda	mˈusda
Nagekeo	nˌaɡəkˈɛo
Pane	pˈanə
Paradise	pˌaradˈisə
Pencak	pˈɛnt͡ʃak
Provider	provˈidər
REDD	rˈɛdd
Ramalan	ramˈalan
Representative	rˌɛprəsˌɛntatˈivə
Rosululloh	rˌosulˈuloh
SPS	ˌɛspˌeəs
Shah	shˈah
Summarecon	sˌummarˈɛt͡ʃon
Swasembada	swˌasəmbˈada
Temple	tˈɛmplə
Tina	tˈina
Unika	unˈika
Widiana	wˌidiˈana
YORK	jˈɔrk
Zurich	zˈuriχ
agraris	aɡrˈaris
ajarannya	ˌad͡ʒarˈanɲa
ari	ˈari
belenggu	bəlˈɛŋɡu
benarkah	bənˈarkah
berucap	bərˈut͡ʃap
dinasnya	dinˈasɲa
dipelopori	dˌipəlopˈɔri
direlokasi	dˌirəlokˈasi
divestasi	dˌivəstˈasi
gerangan	ɡərˈaŋan
gesit	ɡˈɛsit
jentik	d͡ʒˈɛntik
ketoprak	kətˈoprak
kewibawaan	kəwˌibawˈaan
melebur	məlˈɛbur
memarkir	məmˈarkir
membayarnya	məmbajˈarɲa
meminumnya	məminˈumɲa
mengelompokkan	məŋˌɛlompˈokkan
mengharukan	məŋharˈukan
menterinya	məntərˈiɲa
menuliskannya	mənˌuliskˈanɲa
menyalin	məɲˈalin
merasakannya	mərˌasakˈanɲa
mobkas	mˈobkas
mumpung	mˈumpuŋ
nyoba	ɲˈoba
ori	ˈɔri
ortu	ˈɔrtu
pabriknya	pabrˈikɲa
palm	pˈalm
pamong	pˈamoŋ
pancing	pˈant͡ʃiŋ
panelis	panˈɛlis
paparkan	papˈarkan
pemalu	pəmˈalu
pengundian	pəŋundˈian
penyelenggaran	pəɲˌɛləŋɡˈaran
penyematan	pəɲəmˈatan
perenungan	pərənˈuŋan
persebaran	pərsəbˈaran
petaka	pətˈaka
rintisan	rintˈisan
robotik	robˈotik
rumahtangga	rˌumahtˈaŋɡa
skin	skˈin
softskill	sˈoftskil
spoiler	spoˈilər
talas	tˈalas
terkubur	tərkˈubur
terlindung	tərlˈinduŋ
teruskan	tərˈuskan
today	tˈodaj
tradisonal	trˌadisˈonal
wajahmu	wad͡ʒˈahmu
wrote	wrˈotə
Aedes	aˈɛdəs
Alm	ˈalm
Aluminium	ˌaluminˈium
Bilbao	bilbˈao
Cipanas	t͡ʃipˈanas
Depkes	dˈɛpkəs
Dika	dˈika
Dolly	dˈolj
Donald	dˈonald
FDA	fdˈa
Fajri	fˈad͡ʒri
ICU	ˈit͡ʃu
IDC	ˈidt͡ʃ
IGOS	ˈiɡos
Inalum	inˈalum
Inna	ˈinna
Korpaskhas	kɔrpˈasxas
Kp	kˌapˈe
MSG	ˌɛmˌɛsɡˈe
Mafia	mafˈia
Menyenangkan	məɲənˈaŋkan
Multiple	multˈiplə
Muna	mˈuna
Oka	ˈoka
Organizer	ˌɔrɡanˈizər
PW	pˌewˈe
Pacaran	pat͡ʃˈaran
Panaskan	panˈaskan
PayPal	pˈajpˈal
Pena	pˈɛna
Promotion	prˌomotˈion
Protes	prˈotəs
Ramadlan	ramˈadlan
Rosa	rˈosa
Saman	sˈaman
Soeharso	suhˈarso
Stokis	stˈokis
Supra	sˈupra
Turi	tˈuri
Wamena	wamˈɛna
Wildan	wˈildan
XVIII	dəlˈapanbəlas
XXI	dˈuapˌuluhsˈatu
Zain	zˈa͡ɪn
bauran	bˈa͡ʊran
bazaar	bazˈaar
bedengan	bədˈɛŋan
belang	bˈɛlaŋ
blazer	blˈazər
briket	brˈikət
capacity	t͡ʃapˈat͡ʃitj
dayung	dˈajuŋ
digodok	diɡˈodok
dikecualikan	dˌikət͡ʃˌualˈikan
dipercayai	dˌipərt͡ʃˈaja͡ɪ
disetorkan	dˌisətˈɔrkan
edar	ˈɛdar
fax	fˈaks
fikki	fˈikki
fisiologi	fˌisiolˈoɡi
karib	kˈarib
keparahan	kəparˈahan
kodrat	kˈodrat
makassar	makˈasar
memperpendek	məmpərpˈɛndək
mendetail	məndˈɛta͡ɪl
mengairi	məŋˈa͡ɪri
mengedarkan	məŋədˈarkan
menjerit	mənd͡ʒˈɛrit
menyurat	məɲˈurat
meruntuhkan	məruntˈuhkan
method	mˈɛthod
mikrobiologi	mˌikrobˌiolˈoɡi
note	nˈotə
pajangan	pad͡ʒˈaŋan
panennya	panˈɛnɲa
parahnya	parˈahɲa
pembalakan	pəmbalˈakan
peregangan	pərəɡˈaŋan
perpanjang	pərpˈand͡ʒaŋ
rangkuman	raŋkˈuman
shm	ˌɛshˌaˈɛm
species	spˈɛt͡ʃis
tancap	tˈant͡ʃap
tarbiyah	tarbˈijah
technical	təχnˈit͡ʃal
tehnologi	tˌɛhnolˈoɡi
tekankan	təkˈankan
terpanggil	tərpˈaŋɡil
tertantang	tərtˈantaŋ
timun	tˈimun
toksin	tˈoksin
totalitas	tˌotalˈitas
uniknya	unˈikɲa
Akomodasi	ˌakomodˈasi
Allahu	alˈahu
Angie	ˈaŋi
Ba	bˈa
Babi	bˈabi
Bekerjasama	bəkˌɛrd͡ʒasˈama
Belawan	bəlˈawan
Bosnia	bosnˈia
Bram	brˈam
Bulian	bulˈian
Buta	bˈuta
Carolina	t͡ʃˌarolˈina
Cecep	t͡ʃˈɛt͡ʃəp
Dinilai	dinˈila͡ɪ
Efeknya	əfˈɛkɲa
Enny	ˈɛnɲ
FI	fˈi
Finalis	finˈalis
Fiqih	fˈikih
Gary	ɡˈarj
Gemilang	ɡəmˈilaŋ
Grey	ɡrˈɛj
Hernandez	hərnˈandəz
Ibtidaiyah	ˌibtidˈa͡ɪjah
Jadinya	d͡ʒadˈiɲa
Jawabnya	d͡ʒawˈabɲa
Kelamin	kəlˈamin
Leonardo	lˌɛonˈardo
Marie	mˈari
Moore	moɔrə
Mundur	mˈundur
NO	nˈo
Rawamangun	rˌawamˈaŋun
Rusunawa	rˌusunˈawa
Sirait	sˈira͡ɪt
Siswi	sˈiswi
Soul	sˈoul
Tebu	tˈɛbu
Tembalang	təmbˈalaŋ
Tetangga	tətˈaŋɡa
Thiago	thiˈaɡo
Tidore	tidˈɔrə
Turunkan	turˈunkan
UEA	uˈɛa
Wego	wˈɛɡo
adventure	ˌadvəntˈurə
archive	arχˈivə
bad	bˈad
berbalut	bərbˈalut
bermanuver	bərmanˈuvər
bumerang	bumˈɛraŋ
chocolate	χˌot͡ʃolˈatə
defisiensi	dˌɛfisˈinsi
dibekukan	dˌibəkˈukan
digawangi	dˌiɡawˈaŋi
dikontrak	dikˈontrak
dikoordinir	dˌikoɔrdˈinir
dimasyarakat	dˌimaçarˈakat
dimuliakan	dˌimuliˈakan
disalah	disˈalah
disingkirkan	dˌisiŋkˈirkan
divalidasi	dˌivalidˈasi
emansipasi	ˌɛmansipˈasi
empirik	əmpˈirik
en	ˈɛn
epidemi	ˌɛpidˈɛmi
fragmen	frˈaɡmən
fraud	frˈa͡ʊd
gain	ɡˈa͡ɪn
gelandangan	ɡˌɛlandˈaŋan
inkubasi	ˌinkubˈasi
istiqamah	ˌistikˈamah
jeram	d͡ʒˈɛram
jeroan	d͡ʒərˈoan
keunggulannya	kəˌuŋɡulˈanɲa
konvergensi	kˌonvərɡˈɛnsi
krisan	krˈisan
kronologi	krˌonolˈoɡi
lalunya	lalˈuɲa
langgeng	lˈaŋɡəŋ
lekukan	ləkˈukan
memindai	məmˈinda͡ɪ
menancapkan	mənant͡ʃˈapkan
menikahkan	mənikˈahkan
menukarkan	mənukˈarkan
menyampaikannya	məɲˌampa͡ɪkˈanɲa
menyertainya	məɲərtˈa͡ɪɲa
meramalkan	məramˈalkan
monorel	monˈɔrəl
musuhnya	musˈuhɲa
pasiennya	pasˈinɲa
pecel	pˈɛt͡ʃəl
pematangan	pəmatˈaŋan
pembelanjaan	pəmbˌɛland͡ʒˈaan
pemotong	pəmˈotoŋ
penyebarannya	pəɲˌɛbarˈanɲa
persyaratannya	pərçˌaratˈanɲa
petunjuknya	pətund͡ʒˈukɲa
polip	pˈolip
pranata	pranˈata
qadar	kˈadar
rank	rˈank
ruah	rˈuah
sense	sˈɛnsə
sesaji	səsˈad͡ʒi
siri	sˈiri
teksturnya	təkstˈurɲa
untaian	untˈa͡ɪan
wajibnya	wad͡ʒˈibɲa
Ajar	ˈad͡ʒar
Anderson	andˈɛrson
BKB	bˌekˌabˈe
Batuk	bˈatuk
Berpuasa	bərpuˈasa
Biografi	bˌioɡrˈafi
Canberra	t͡ʃanbˈɛra
Darmajaya	dˌarmad͡ʒˈaja
Disperindagkop	dˌispərindˈaɡkop
Dosa	dˈosa
Gerhana	ɡərhˈana
Hacker	hˈat͡ʃkər
Hadiri	hadˈiri
HomeBerita	hˈoməbərˈita
IMM	ˈimm
Itjen	ˈit͡ʃən
Jahja	d͡ʒˈahd͡ʒa
Jakabaring	d͡ʒˌakabˈariŋ
KPPBC	kˌapˌepˈebˌet͡ʃˈe
Kalahkan	kalˈahkan
Kaskus	kˈaskus
Kembar	kˈɛmbar
Labu	lˈabu
Legian	ləɡˈian
Lilis	lˈilis
Luiz	lˈuiz
MV	ˌɛmfˈe
Melindungi	məlindˈuŋi
Newmont	nˈɛwmont
Pemeran	pəmˈɛran
Pertukaran	pərtukˈaran
Pique	pˈikwə
Poros	pˈɔros
Protection	prˌotət͡ʃtˈion
RC	ˌɛrt͡ʃˈe
Rajin	rˈad͡ʒin
SMI	smˈi
Sabun	sˈabun
Sarasehan	sˌarasˈɛhan
Serdos	sˈɛrdos
Simbol	sˈimbol
Siprus	sˈiprus
Step	stˈɛp
Sulbar	sˈulbar
TKDN	tˌekˌadˌeən
Toure	toˈurə
Tricajus	trit͡ʃˈad͡ʒus
Turin	tˈurin
WDP	wˌedˌepˈe
Wing	wˈiŋ
XYZ	zjz
Zulkarnaen	zˌulkarnˈaən
ajudan	ad͡ʒˈudan
amerika	ˌamərˈika
berserat	bərsˈɛrat
bongkahan	boŋkˈahan
borang	bˈɔraŋ
caesar	t͡ʃaˈɛsar
casual	t͡ʃasˈual
dahak	dˈahak
diasah	diˈasah
didapuk	didˈapuk
dikandungnya	dˌikandˈuŋɲa
dipraktikkan	dˌipraktˈikkan
diprogram	diprˈoɡram
ditumbuk	ditˈumbuk
dudukan	dudˈukan
energinya	ˌɛnərɡˈiɲa
gerilyawan	ɡˌɛriljˈawan
gubuk	ɡˈubuk
jln	d͡ʒˌeəlˈɛn
kaprah	kˈaprah
kebatilan	kəbatˈilan
kelapangan	kəlapˈaŋan
kemahiran	kəmahˈiran
kepanitiaan	kəpˌanitiˈaan
madya	mˈadja
masyhur	mˈaçhur
membukanya	məmbukˈaɲa
mencederai	mənt͡ʃədˈɛra͡ɪ
mendiami	məndiˈami
mendobrak	məndˈobrak
mengintensifkan	məŋˌintənsˈifkan
mengkonversi	məŋkonvˈɛrsi
mentari	məntˈari
menyulap	məɲˈulap
mepet	mˈɛpət
merajut	mərˈad͡ʒut
merayu	mərˈaju
mixer	mˈiksər
ngemil	ŋˈɛmil
omongan	omˈoŋan
pengharapan	pəŋharˈapan
pengiring	pəŋˈiriŋ
penyemangat	pəɲəmˈaŋat
polres	pˈolrəs
relaks	rˈɛlaks
residence	rˌɛsidˈɛnt͡ʃə
rutan	rˈutan
seconds	sˈɛt͡ʃonds
sekarat	səkˈarat
selulosa	səlulˈosa
sumringah	sumrˈiŋah
supercar	supˈɛrt͡ʃar
tengkulak	təŋkˈulak
terdesak	tərdˈɛsak
terjauh	tˈɛrd͡ʒa͡ʊh
terkoordinasi	tərkˌoɔrdinˈasi
terompet	tərˈompət
topic	tˈopit͡ʃ
trendi	trˈɛndi
ukir	ˈukir
years	jˈɛars
Andik	ˈandik
Anonymous	ˌanoɲmˈous
Arnold	ˈarnold
Balapan	balˈapan
Bihalal	bihˈalal
Branch	brˈanχ
Bugil	bˈuɡil
Cendana	t͡ʃəndˈana
Ciledug	t͡ʃilˈɛduɡ
Clear	t͡ʃlˈɛar
Cuti	t͡ʃˈuti
Dai	dˈa͡ɪ
Davis	dˈavis
Diisi	diˈisi
Dul	dˈul
Estat	ˈɛstat
FS	ˌɛfˈɛs
Fedora	fədˈɔra
ICMI	ˈit͡ʃmi
Ira	ˈira
KKNM	kˌakˌaˌɛnˈɛm
KOI	kˈoi
Kajen	kˈad͡ʒən
Kreatifitas	krˌɛatifˈitas
LJK	ˌɛld͡ʒˌekˈa
Limo	lˈimo
MX	ˌɛmˈɛks
Makhluk	mˈaxluk
Menerapkan	mənərˈapkan
Menyerahkan	məɲərˈahkan
Merry	mˈɛrrj
Number	nˈumbər
Organ	ˈɔrɡan
Passport	pˈaspɔrt
Pendahuluan	pəndˌahulˈuan
Persamaan	pərsamˈaan
Pujo	pˈud͡ʒo
RE	rˈɛ
Rocky	rˈot͡ʃkj
Rosulullah	rˌosulˈulah
STR	ˌɛstˌeər
Sedih	sˈɛdih
Segara	səɡˈara
Selaras	səlˈaras
Sunrise	sunrˈisə
Suryanto	surjˈanto
Suyudi	sujˈudi
TUN	tˈun
Techno	tˈɛχno
Tegas	tˈɛɡas
Tekstil	tˈɛkstil
Tergugat	tərɡˈuɡat
Tomat	tˈomat
Umuh	ˈumuh
WIKA	wˈika
alpha	ˈalfa
anjungan	and͡ʒˈuŋan
berjerawat	bərd͡ʒərˈawat
berkasnya	bərkˈasɲa
bijinya	bid͡ʒˈiɲa
booting	boˈotiŋ
bundling	bˈundliŋ
detektor	dətˈɛktɔr
dicoret	dit͡ʃˈɔrət
diindikasikan	dˌiindˌikasˈikan
diketemukan	dˌikətəmˈukan
dipinggir	dipˈiŋɡir
diterbitkannya	dˌitərbitkˈanɲa
garang	ɡˈaraŋ
hadiahnya	hˌadiˈahɲa
kecantikannya	kət͡ʃˌantikˈanɲa
kelemahannya	kəlˌɛmahˈanɲa
ketawa	kətˈawa
khilaf	xˈilaf
kolonialisme	kˌolonˌialˈismə
kukus	kˈukus
ladies	lˈadis
leaflet	ləˈaflət
meng	mˈɛŋ
menggetarkan	məŋɡətˈarkan
mengikut	məŋˈikut
mengorbit	məŋˈɔrbit
