zerbitzuen	s̻eɾβˈit͡s̻uˌen
zitekeela	s̻itˈekeelˌa
Ederretako	eðˈeretakˌo
Frantziara	fɾant͡s̻ˈiaɾˌa
National	natˈionˌal
aipagarria	a͡ɪpˈaɣariˌa
aitzindari	a͡ɪt͡s̻ˈindaɾˌi
argazkia	aɾɣˈas̻kiˌa
behaketa	beˈaketˌa
buruko	buɾˈukˌo
edukiko	eðˈukikˌo
ekainean	ekˈa͡ɪɲeˌan
emaztearen	emˈas̻teaɾˌen
eraginda	eɾˈaɣindˌa
erakusketak	eɾˈakus̺ketˌak
erlijiosoa	eɾlˈijios̺oˌa
erregistro	erˈeɣis̺tɾˌo
fabrika	faβɾˈikˌa
formakuntza	foɾmˈakunt͡s̻ˌa
gehituz	ɡe͡ɪtˈus̻
giroa	ɡiɾˈoˌa
hankak	ankˈak
hauetatik	ˈa͡ʊetˌatik
herrialdeak	erˈialðeˌak
herrialdean	erˈialðeˌan
hostoak	os̺tˈoˌak
kostua	kos̺tˈuˌa
lantegi	lantˈeɣˌi
lekuetan	lekˈuetˌan
minbizia	minbˈis̻iˌa
orrialde	orˈialðˌe
salto	s̺ˈalto
tratatzen	tɾatˈat͡s̻ˌen
ukitu	ukˈitˌu
xurgatzen	ʃuɾɣˈat͡s̻ˌen
zaharraren	s̻aˈaraɾˌen
zaigu	s̻ˈa͡ɪɣu
zaindu	s̻ˈa͡ɪndu
zutabeak	s̻utˈaβeˌak
Abesti	aβˈes̺tˌi
Daniel	danˈiˌel
Edonola	eðˈonolˌa
Halako	alˈakˌo
Henrike	enɾˈikˌe
Maila	mˈa͡ɪʎa
Polizia	polˈis̻iˌa
agerpena	aɣˈeɾpenˌa
antolatuta	antˈolatutˌa
arautzen	aɾˈa͡ʊt͡s̻ˌen
arloko	aɾlˈokˌo
bahitu	baˈitˌu
berreskuratzen	berˈes̺kuɾat͡s̻ˌen
bidaltzeko	biðˈalt͡s̻ekˌo
debuta	deβˈutˌa
ditzakeen	dit͡s̻ˈakeˌen
droga	dɾˈoɣa
eragiteko	eɾˈaɣitekˌo
gabekoa	ɡaβˈekoˌa
garaietan	ɡaɾˈa͡ɪetˌan
handienetakoa	andˈienetakoˌa
hipotesia	ipˈotes̺iˌa
interesgarria	intˈeɾes̺ɣariˌa
jeneral	ɟenˈeɾˌal
kalkulatzeko	kalkˈulat͡s̻ekˌo
katedrala	katˈeðɾalˌa
komertzial	komˈeɾt͡s̻iˌal
magnitude	maɡnˈituðˌe
markatu	maɾkˈatˌu
martxoan	maɾt͡ʃˈoˌan
merezi	meɾˈes̻ˌi
morala	moɾˈalˌa
motor	motˈoɾ
neskak	nes̺kˈak
orban	oɾβˈan
ospetsuak	os̺pˈet͡s̺uˌak
otsailean	ot͡s̺ˈa͡ɪʎeˌan
pribatu	pɾiβˈatˌu
seigarren	s̺e͡ɪɣˈarˌen
taldetan	talðˈetˌan
zailak	s̻a͡ɪʎˈak
zetozen	s̻etˈos̻ˌen
zibilak	s̻iβˈiʎˌak
zirenez	s̻iɾˈenˌes̻
zirkulu	s̻iɾkˈulˌu
zorian	s̻oɾˈiˌan
Antza	ˈant͡s̻a
Azkeneko	as̻kˈenekˌo
Erregearen	erˈeɣeaɾˌen
Jack	ɟˈakk
Leku	lˈeku
Zer	s̻ˈeɾ
ariketa	aɾˈiketˌa
begiratzen	beɣˈiɾat͡s̻ˌen
biziak	bis̻ˈiˌak
deitura	de͡ɪtˈuɾˌa
dutelarik	dutˈelaɾˌik
epaiketa	epˈa͡ɪketˌa
eremuetan	eɾˈemuetˌan
ezkero	es̻kˈeɾˌo
ezkonduta	es̻kˈondutˌa
familiarekin	famˈiʎiaɾekˌin
filmetan	filmˈetˌan
galtzea	ɡalt͡s̻ˈeˌa
gorriz	ɡorˈis̻
hautagai	a͡ʊtˈaɣˌa͡ɪ
hego	ˈeɣo
honetarako	onˈetaɾakˌo
irakurtzeko	iɾˈakuɾt͡s̻ekˌo
kentzea	kent͡s̻ˈeˌa
komeni	komˈenˌi
konparatuz	konpˈaɾatˌus̻
laburrean	laβˈureˌan
lapurtu	lapˈuɾtˌu
lekutan	lekˈutˌan
lituzke	litˈus̻kˌe
multzoak	mult͡s̻ˈoˌak
murriztea	murˈis̻teˌa
ondotik	ondˈotˌik
puntua	puntˈuˌa
serie	s̺eɾˈiˌe
telebistako	telˈeβis̺takˌo
topatzen	topˈat͡s̻ˌen
urteetako	uɾtˈeetakˌo
Bartzelonan	baɾt͡s̻ˈelonˌan
Botere	botˈeɾˌe
Euskadi	e͡ʊs̺kˈaðˌi
Gauzak	ɡa͡ʊs̻ˈak
Jesusen	ɟes̺ˈus̺ˌen
World	uˈoɾld
arrosa	arˈos̺ˌa
artistiko	aɾtˈis̺tikˌo
ataletan	atˈaletˌan
baitituzte	ba͡ɪtˈitus̻tˌe
berdinean	beɾðˈiɲeˌan
biziko	bis̻ˈikˌo
borrokak	borˈokˌak
daitezkeela	da͡ɪtˈes̻keelˌa
deituak	de͡ɪtˈuˌak
denboraldia	denbˈoɾalðiˌa
dituztelako	ditˈus̻telakˌo
elkartearen	elkˈaɾteaɾˌen
erraztu	erˈas̻tˌu
erregai	erˈeɣˌa͡ɪ
estali	es̺tˈalˌi
famatua	famˈatuˌa
fikziozko	fiks̻ˈios̻kˌo
fitxategi	fit͡ʃˈateɣˌi
gaixo	ɡˈa͡ɪʃo
guda	ɡˈuða
herrietako	erˈietakˌo
hilabeteetan	iʎˈaβeteetˌan
itzela	it͡s̻ˈelˌa
izenekoak	is̻ˈenekoˌak
kapital	kapˈitˌal
klaseak	klas̺ˈeˌak
kontaktuan	kontˈaktuˌan
kontserbatzen	kont͡s̺ˈeɾβat͡s̻ˌen
mantenduz	mantˈendˌus̻
moral	moɾˈal
oinordeko	o͡ɪɲˈoɾðekˌo
ordezkaria	oɾðˈes̻kaɾiˌa
oxigeno	oks̺ˈiɣenˌo
poliziaren	polˈis̻iaɾˌen
seguru	s̺eɣˈuɾˌu
suposatu	s̺upˈos̺atˌu
tratatu	tɾatˈatˌu
urriak	urˈiˌak
Aipatzekoa	a͡ɪpˈat͡s̻ekoˌa
Batzordeak	bat͡s̻ˈoɾðeˌak
Beraien	beɾˈa͡ɪˌen
Helburu	elβˈuɾˌu
Munduan	mundˈuˌan
Real	reˈal
St	ˌes̺etˈe
Txapelketan	t͡ʃapˈelketˌan
aginduak	aɣˈinduˌak
agiri	aɣˈiɾˌi
arraroa	arˈaɾoˌa
artistak	aɾtˈis̺tˌak
askorekin	as̺kˈoɾekˌin
askotariko	as̺kˈotaɾikˌo
besteen	bes̺tˈeˌen
bidetik	biðˈetˌik
egunak	eɣˈunˌak
enpresako	enpɾˈes̺akˌo
espetxean	es̺pˈet͡ʃeˌan
euskaldun	e͡ʊs̺kˈalðˌun
gertaerak	ɡeɾtˈaeɾˌak
gogoa	ɡoɣˈoˌa
gomendatzen	ɡomˈendat͡s̻ˌen
hein	ˈe͡ɪn
hilabetez	iʎˈaβetˌes̻
hiztegi	is̻tˈeɣˌi
idazkera	iðˈas̻keɾˌa
jokabide	ɟokˈaβiðˌe
kristal	kɾis̺tˈal
loturiko	lotˈuɾikˌo
motak	motˈak
oraingoan	oɾˈa͡ɪnɡoˌan
osoz	os̺ˈos̻
tratamendua	tɾatˈamenduˌa
ugalketa	uɣˈalketˌa
zeintzuk	s̻e͡ɪnt͡s̻ˈuk
Araba	aɾˈaβˌa
Araban	aɾˈaβˌan
Batuan	batˈuˌan
Bestela	bes̺tˈelˌa
Guzti	ɡˈus̻ti
Historikoki	is̺tˈoɾikokˌi
Izar	is̻ˈaɾ
Kode	kˈoðe
Migel	miɣˈel
Testu	tˈes̺tu
Tom	tˈom
Txileko	t͡ʃiʎˈekˌo
Zibilaren	s̻iβˈiʎaɾˌen
abizena	aβˈis̻enˌa
aitzindaria	a͡ɪt͡s̻ˈindaɾiˌa
armadan	aɾmˈaðˌan
automatikoki	a͡ʊtˈomatikokˌi
aztertuz	as̻tˈeɾtˌus̻
biluzik	biʎˈus̻ˌik
bloke	blˈoke
defendatzeko	defˈendat͡s̻ekˌo
denek	denˈek
diferentzia	difˈeɾent͡s̻iˌa
ekonomikoaren	ekˈonomikoaɾˌen
elektroniko	elˈektɾonikˌo
erasotu	eɾˈas̺otˌu
errepublika	erˈepuβlikˌa
erretzen	erˈet͡s̻ˌen
esanguratsua	es̺ˈanɡuɾat͡s̺uˌa
ezagutua	es̻ˈaɣutuˌa
finko	fˈinko
heriotzak	eɾˈiot͡s̻ˌak
hilabeteko	iʎˈaβetekˌo
honakoa	onˈakoˌa
iloba	iʎˈoβˌa
kamera	kamˈeɾˌa
kritiko	kɾitˈikˌo
lagunduko	laɣˈundukˌo
oinarriturik	o͡ɪɲˈarituɾˌik
positibo	pos̺ˈitiβˌo
praktikan	pɾaktˈikˌan
santu	s̺ˈantu
tontorrera	tontˈoreɾˌa
udazkenean	uðˈas̻keneˌan
zaldiak	s̻alðˈiˌak
zero	s̻ˈeɾo
Dionisiok	diˈonis̺iˌok
Zinema	s̻iɲˈemˌa
Zoritxarrez	s̻oɾˈit͡ʃarˌes̻
adarra	aðˈarˌa
adierazpena	aðˈieɾas̻penˌa
alabak	alˈaβˌak
angelu	anɡˈelˌu
antzematen	ant͡s̻ˈematˌen
antzina	ant͡s̻ˈiɲˌa
areagotzen	aɾˈeaɣot͡s̻ˌen
arrautza	arˈa͡ʊt͡s̻ˌa
dituenean	ditˈueneˌan
egokiena	eɣˈokienˌa
egokitzeko	eɣˈokit͡s̻ekˌo
erosteko	eɾˈos̺tekˌo
esango	es̺ˈanɡˌo
frogatzeko	fɾoɣˈat͡s̻ekˌo
harriak	arˈiˌak
haurrentzako	a͡ʊrˈent͡s̻akˌo
hitzaldiak	it͡s̻ˈalðiˌak
ingurura	inɡˈuɾuɾˌa
irtenbide	iɾtˈenbiðˌe
itzulia	it͡s̻ˈuliˌa
jokatzeko	ɟokˈat͡s̻ekˌo
korrika	korˈikˌa
librea	liβɾˈeˌa
mekaniko	mekˈanikˌo
mugitzeko	muɣˈit͡s̻ekˌo
nabaritzen	naβˈaɾit͡s̻ˌen
ordezkariak	oɾðˈes̻kaɾiˌak
orr	ˈor
sisteman	s̺is̺tˈemˌan
sistemen	s̺is̺tˈemˌen
txakur	t͡ʃakˈuɾ
udalak	uðˈalˌak
zeinek	s̻e͡ɪɲˈek
zilarrezko	s̻iʎˈares̻kˌo
zuzenbide	s̻us̻ˈenbiðˌe
Autonomia	a͡ʊtˈonomiˌa
Birjinaren	biɾɟˈiɲaɾˌen
Denboraldi	denbˈoɾalðˌi
Elkar	elkˈaɾ
Inguruko	inɡˈuɾukˌo
International	intˈeɾnationˌal
apirilean	apˈiɾiʎeˌan
artistikoa	aɾtˈis̺tikoˌa
baitzituzten	ba͡ɪt͡s̻ˈitus̻tˌen
basoak	bas̺ˈoˌak
bazkide	bas̻kˈiðˌe
desberdintasunak	des̺βˈeɾðintas̺unˌak
elizako	elˈis̻akˌo
elkarteko	elkˈaɾtekˌo
enpresen	enpɾˈes̺ˌen
espeziea	es̺pˈes̻ieˌa
estropada	es̺tɾˈopaðˌa
ezberdinek	es̻βˈeɾðiɲˌek
feminista	femˈinis̺tˌa
finkatzen	finkˈat͡s̻ˌen
galduta	ɡalðˈutˌa
gerrak	ɡerˈak
goialdean	ɡo͡ɪˈalðeˌan
harresiak	arˈes̺iˌak
herritik	erˈitˌik
jazo	ɟˈas̻o
lurpeko	luɾpˈekˌo
militarren	miʎˈitarˌen
nabarmenena	naβˈaɾmenenˌa
oinez	o͡ɪɲˈes̻
planetaren	planˈetaɾˌen
salbu	s̺ˈalβu
turismoa	tuɾˈis̺moˌa
Alberto	alβˈeɾtˌo
Bidaia	biðˈa͡ɪˌa
Europara	e͡ʊɾˈopaɾˌa
Futbol	futβˈol
Garapen	ɡaɾˈapˌen
Horrelako	orˈelakˌo
Idazle	iðˈas̻lˌe
Inperioa	inpˈeɾioˌa
Institutuan	ins̺tˈitutuˌan
Kanpo	kˈanpo
Sarrera	s̺arˈeɾˌa
Teresa	teɾˈes̺ˌa
Zelula	s̻elˈulˌa
agertzea	aɣˈeɾt͡s̻eˌa
altueran	altˈueɾˌan
arrastoak	arˈas̺toˌak
autore	a͡ʊtˈoɾˌe
elizan	elˈis̻ˌan
enpresek	enpɾˈes̺ˌek
errepidea	erˈepiðeˌa
gaitasunak	ɡa͡ɪtˈas̺unˌak
gizonezkoen	ɡis̻ˈones̻koˌen
guztiekin	ɡus̻tˈiekˌin
hamalau	amˈalˌa͡ʊ
hondoratu	ondˈoɾatˌu
irekiak	iɾˈekiˌak
juduen	ɟuðˈuˌen
kantatzen	kantˈat͡s̻ˌen
kontua	kontˈuˌa
kontzentrazioa	kont͡s̻ˈentɾas̻ioˌa
lasai	lˈas̺a͡ɪ
merkatari	meɾkˈataɾˌi
oinordekoa	o͡ɪɲˈoɾðekoˌa
omenezko	omˈenes̻kˌo
piezak	piˈes̻ˌak
produkzioa	pɾoðˈuks̻ioˌa
sakonak	s̺akˈonˌak
sarrerako	s̺arˈeɾakˌo
sekretu	s̺ekɾˈetˌu
zelai	s̻ˈela͡ɪ
zuzendaritzapean	s̻us̻ˈendaɾit͡s̻apeˌan
Batzordeko	bat͡s̻ˈoɾðekˌo
Black	blˈakk
Frantziaren	fɾant͡s̻ˈiaɾˌen
Julio	ɟulˈiˌo
K	kˈa
Liburua	liβˈuɾuˌa
Mexikon	meʃˈikˌon
Nazionalaren	nas̻ˈionalaɾˌen
P	pˈe
Portugalgo	poɾtˈuɣalɣˌo
Programa	pɾoɣɾˈamˌa
Proiektu	pɾo͡ɪˈektˌu
Zerbitzu	s̻eɾβˈit͡s̻ˌu
aberastasun	aβˈeɾas̺tas̺ˌun
abeslaria	aβˈes̺laɾiˌa
amaitzeko	amˈa͡ɪt͡s̻ekˌo
atzerrian	at͡s̻ˈeriˌan
barnealdean	baɾnˈealðeˌan
bitartekoa	bitˈaɾtekoˌa
bizilekua	bis̻ˈiʎekuˌa
daukaten	da͡ʊkˈatˌen
denik	denˈik
desberdintasuna	des̺βˈeɾðintas̺unˌa
egonkor	eɣˈonkˌoɾ
energiaren	enˈeɾɣiaɾˌen
erruz	erˈus̻
euskaldunen	e͡ʊs̺kˈalðunˌen
exekutatu	eʃˈekutatˌu
funtzionamendua	funt͡s̻ˈionamenduˌa
haran	aɾˈan
hezi	ˈes̻i
hirien	iɾˈiˌen
hondarrak	ondˈarˌak
ikertzaile	ikˈeɾt͡s̻a͡ɪʎˌe
instalazio	ins̺tˈalas̻iˌo
interpretazioa	intˈeɾpɾetas̻ioˌa
iristea	iɾˈis̺teˌa
irudikatzeko	iɾˈuðikat͡s̻ekˌo
jateko	ɟatˈekˌo
jaurti	ɟˈa͡ʊɾti
kaltetu	kaltˈetˌu
kasuak	kˈas̺uˌak
kirola	kiɾˈolˌa
latinez	latˈiɲˌes̻
lerroak	lerˈoˌak
marrazkiak	marˈas̻kiˌak
murgildu	muɾɣˈilðˌu
osaba	os̺ˈaβˌa
osteko	os̺tˈekˌo
puntuak	puntˈuˌak
samarra	s̺amˈarˌa
sendotu	s̺endˈotˌu
taldeetan	talðˈeetˌan
tokitan	tokˈitˌan
tratu	tɾˈatu
xafla	ʃˈafla
zuntz	s̻ˈunt͡s̻
Alexander	alˈeʃandˌeɾ
Arkitektura	aɾkˈitektuɾˌa
ETAren	ˈetaɾˌen
Errusiar	erˈus̺iˌaɾ
Gainontzeko	ɡa͡ɪɲˈont͡s̻ekˌo
Hegoaldean	eɣˈoalðeˌan
abokatu	aβˈokatˌu
aktibitate	aktˈiβitatˌe
berea	beɾˈeˌa
biziki	bis̻ˈikˌi
dihardu	diˈaɾðˌu
erabileraren	eɾˈaβiʎeɾaɾˌen
eraketa	eɾˈaketˌa
erlijioa	eɾlˈijioˌa
galtzeko	ɡalt͡s̻ˈekˌo
gehiagoren	ɡe͡ɪˈaɣoɾˌen
gris	ɡɾˈis̺
harrapatzeko	arˈapat͡s̻ekˌo
haziak	as̻ˈiˌak
higidura	iɣˈiðuɾˌa
identifikatzeko	iðˈentifikat͡s̻ekˌo
iritziak	iɾˈit͡s̻iˌak
itsasoa	it͡s̺ˈas̺oˌa
komunak	komˈunˌak
laga	lˈaɣa
lagunduta	laɣˈundutˌa
lengoaia	lenɡˈoa͡ɪˌa
mailak	ma͡ɪʎˈak
mendea	mendˈeˌa
mendekoa	mendˈekoˌa
milioika	miʎˈio͡ɪkˌa
modernoak	moðˈeɾnoˌak
motaren	motˈaɾˌen
neurrian	ne͡ʊrˈiˌan
ospitale	os̺pˈitalˌe
pozik	pos̻ˈik
salatzen	s̺alˈat͡s̻ˌen
segundo	s̺eɣˈundˌo
sentimendu	s̺entˈimendˌu
sorreran	s̺orˈeɾˌan
tenperaturak	tenpˈeɾatuɾˌak
txikitu	t͡ʃikˈitˌu
xedea	ʃeðˈeˌa
zin	s̻ˈin
Antzerki	ant͡s̻ˈeɾkˌi
Australiako	a͡ʊs̺tɾˈaliakˌo
Biek	biˈek
Big	bˈiɡ
Erakusketa	eɾˈakus̺ketˌa
Euskaltzaindiak	e͡ʊs̺kˈalt͡s̻a͡ɪndiˌak
Herrira	erˈiɾˌa
Ibai	ˈiβa͡ɪ
Urtebete	uɾtˈeβetˌe
Zentzu	s̻ˈent͡s̻u
aurrerago	a͡ʊrˈeɾaɣˌo
balore	balˈoɾˌe
berrogeita	berˈoɣe͡ɪtˌa
beteko	betˈekˌo
bihurtzea	biˈuɾt͡s̻eˌa
bildutako	bilðˈutakˌo
debekatuta	deβˈekatutˌa
definizioa	defˈiɲis̻ioˌa
epaitu	epˈa͡ɪtˌu
eragilea	eɾˈaɣiʎeˌa
ertzetan	eɾt͡s̻ˈetˌan
gaztearen	ɡas̻tˈeaɾˌen
gizabanako	ɡis̻ˈaβanakˌo
goian	ɡo͡ɪˈan
goizeko	ɡo͡ɪs̻ˈekˌo
grina	ɡɾˈiɲa
hamahiru	amˈaiɾˌu
hilobiak	iʎˈoβiˌak
hona	ˈona
hornitzen	oɾnˈit͡s̻ˌen
irabaziak	iɾˈaβas̻iˌak
isla	ˈis̺la
islatu	is̺lˈatˌu
jabeak	ɟaβˈeˌak
jauregiaren	ɟa͡ʊɾˈeɣiaɾˌen
kantatu	kantˈatˌu
konpontzen	konpˈont͡s̻ˌen
kontuak	kontˈuˌak
kontzertua	kont͡s̻ˈeɾtuˌa
kritikoa	kɾitˈikoˌa
lehiatzen	lˈe͡ɪat͡s̻ˌen
mailaren	ma͡ɪʎˈaɾˌen
mintz	mˈint͡s̻
ni	nˈi
pertsonal	peɾt͡s̺ˈonˌal
pertsonalak	peɾt͡s̺ˈonalˌak
politikaren	polˈitikaɾˌen
positiboak	pos̺ˈitiβoˌak
saiakerak	s̺a͡ɪˈakeɾˌak
teorian	teˈoɾiˌan
topa	tˈopa
tropa	tɾˈopa
urtarrilean	uɾtˈariʎeˌan
urteren	uɾtˈeɾˌen
American	amˈeɾikˌan
Belgikako	belɣˈikakˌo
Finlandiako	finlˈandiakˌo
Gauza	ɡˈa͡ʊs̻a
Gizakiak	ɡis̻ˈakiˌak
Herriak	erˈiˌak
Ikus	ikˈus̺
Irudi	iɾˈuðˌi
Kristo	kɾˈis̺to
adierazle	aðˈieɾas̻lˌe
aipatzekoa	a͡ɪpˈat͡s̻ekoˌa
aitona	a͡ɪtˈonˌa
aldeetan	alðˈeetˌan
alderdien	alðˈeɾðiˌen
aldizkarietan	alðˈis̻kaɾietˌan
argitzen	aɾɣˈit͡s̻ˌen
atseden	at͡s̺ˈeðˌen
autobus	a͡ʊtˈoβˌus̺
baieztatzen	ba͡ɪˈes̻tat͡s̻ˌen
baitaude	ba͡ɪtˈa͡ʊðˌe
balu	bˈalu
batena	batˈenˌa
batzutan	bat͡s̻ˈutˌan
biltegi	biltˈeɣˌi
egituraren	eɣˈituɾaɾˌen
egunkarian	eɣˈunkaɾiˌan
erabiltzaileek	eɾˈaβilt͡s̻a͡ɪʎeˌek
eraitsi	eɾˈa͡ɪt͡s̺ˌi
erdialdera	eɾðˈialðeɾˌa
erregeari	erˈeɣeaɾˌi
eserleku	es̺ˈeɾlekˌu
estalkia	es̺tˈalkiˌa
filosofo	fiʎˈos̺ofˌo
galdetzen	ɡalðˈet͡s̻ˌen
geometria	ɡeˈometɾiˌa
gizarteak	ɡis̻ˈaɾteˌak
hidrogeno	iðɾˈoɣenˌo
hiritar	iɾˈitˌaɾ
hotzak	ot͡s̻ˈak
ikerketek	ikˈeɾketˌek
intelektual	intˈelektuˌal
iparraldetik	ipˈaralðetˌik
itsaso	it͡s̺ˈas̺ˌo
judu	ɟˈuðu
kondaira	kondˈa͡ɪɾˌa
lehiatu	lˈe͡ɪatˌu
nekazal	nekˈas̻ˌal
noble	nˈoβle
publikoan	puβlˈikoˌan
sarean	s̺aɾˈeˌan
segitu	s̺eɣˈitˌu
seinalea	s̺e͡ɪɲˈaleˌa
sinesmen	s̺iɲˈes̺mˌen
urrea	urˈeˌa
zailagoa	s̻a͡ɪʎˈaɣoˌa
zalantza	s̻alˈant͡s̻ˌa
zertxobait	s̻eɾt͡ʃˈoβˌa͡ɪt
zitezen	s̻itˈes̻ˌen
ziurtatzeko	s̻iˈuɾtat͡s̻ekˌo
Agirre	aɣˈirˌe
Aragoiko	aɾˈaɣo͡ɪkˌo
Batuek	batˈuˌek
Defentsa	defˈent͡s̺ˌa
Euskararen	e͡ʊs̺kˈaɾaɾˌen
Genero	ɡenˈeɾˌo
Hogeita	oɣˈe͡ɪtˌa
Love	lˈoβe
Madril	maðɾˈil
XIV	ʃˈib
antzerkia	ant͡s̻ˈeɾkiˌa
badia	baðˈiˌa
bateratu	batˈeɾatˌu
behartzen	beˈaɾt͡s̻ˌen
berehalako	beɾˈealakˌo
berekoak	beɾˈekoˌak
bihotza	biˈot͡s̻ˌa
biografia	biˈoɣɾafiˌa
bitarte	bitˈaɾtˌe
dantzari	dant͡s̻ˈaɾˌi
dauzkate	da͡ʊs̻kˈatˌe
der	dˈeɾ
egunkariak	eɣˈunkaɾiˌak
elementuen	elˈementuˌen
enperadoreak	enpˈeɾaðoɾeˌak
errenta	erˈentˌa
ezberdintasun	es̻βˈeɾðintas̺ˌun
ezezagun	es̻ˈes̻aɣˌun
fenomenoa	fenˈomenoˌa
gazteena	ɡas̻tˈeenˌa
gertatutako	ɡeɾtˈatutakˌo
hedabide	eðˈaβiðˌe
herrira	erˈiɾˌa
hutsune	ut͡s̺ˈunˌe
ikusle	ikˈus̺lˌe
indartzeko	indˈaɾt͡s̻ekˌo
izatean	is̻ˈateˌan
janzten	ɟans̻tˈen
jokoan	ɟokˈoˌan
klasikoak	klas̺ˈikoˌak
konstantea	kons̺tˈanteˌa
latza	lˈat͡s̻a
mehatxu	meˈat͡ʃˌu
moldatzen	molðˈat͡s̻ˌen
nafar	nafˈaɾ
no	nˈo
partikulak	paɾtˈikulˌak
pizten	pis̻tˈen
politikoen	polˈitikoˌen
printzipioa	pɾint͡s̻ˈipioˌa
printzipioak	pɾint͡s̻ˈipioˌak
probak	pɾoβˈak
sareak	s̺aɾˈeˌak
sintoma	s̺intˈomˌa
tenperaturaren	tenpˈeɾatuɾaɾˌen
ugarik	uɣˈaɾˌik
Abstentzioa	abs̺tˈent͡s̻ioˌa
Akademiako	ˌakaðˈemiˌako
Batetik	batˈetˌik
Ehun	eˈun
Erregeak	erˈeɣeˌak
Isabel	is̺ˈaβˌel
alderdiek	alðˈeɾðiˌek
arin	aɾˈin
aurkezteko	a͡ʊɾkˈes̻tekˌo
aztertzea	as̻tˈeɾt͡s̻eˌa
deskribapen	des̺kɾˈiβapˌen
epaile	epˈa͡ɪʎˌe
eragiketa	eɾˈaɣiketˌa
erradiazio	erˈaðias̻iˌo
estiloko	es̺tˈiʎokˌo
etorriko	etˈorikˌo
faktoreak	faktˈoɾeˌak
gurtza	ɡˈuɾt͡s̻a
gurutzatzen	ɡuɾˈut͡s̻at͡s̻ˌen
guztietara	ɡus̻tˈietaɾˌa
hirira	iɾˈiɾˌa
kable	kˈaβle
konposatuak	konpˈos̺atuˌak
kopuruak	kopˈuɾuˌak
kutsadura	kut͡s̺ˈaðuɾˌa
leuna	lˈe͡ʊna
lineak	liɲˈeˌak
literatur	litˈeɾatˌuɾ
manifestazio	manˈifes̺tas̻iˌo
merkatua	meɾkˈatuˌa
mintzatzen	mint͡s̻ˈat͡s̻ˌen
ordezkaritza	oɾðˈes̻kaɾit͡s̻ˌa
saihestu	s̺a͡ɪˈes̺tˌu
soil	s̺ˈo͡ɪl
suertatu	s̺uˈeɾtatˌu
zuhaitzak	s̻uˈa͡ɪt͡s̻ˌak
Biltzar	bilt͡s̻ˈaɾ
Emakumeak	emˈakumeˌak
Gau	ɡˈa͡ʊ
Kultur	kultˈuɾ
absolutua	abs̺ˈolutuˌa
aktoreak	aktˈoɾeˌak
argudiatu	aɾɣˈuðiatˌu
babestea	baβˈes̺teˌa
baliokidea	balˈiokiðeˌa
batasun	batˈas̺ˌun
batekoa	batˈekoˌa
bazegoen	bas̻ˈeɣoˌen
baztertzen	bas̻tˈeɾt͡s̻ˌen
beso	bˈes̺o
daitezkeenak	da͡ɪtˈes̻keenˌak
digitala	diɣˈitalˌa
egunkariaren	eɣˈunkaɾiaɾˌen
ekoiztu	ekˈo͡ɪs̻tˌu
eraginak	eɾˈaɣiɲˌak
eraldatu	eɾˈalðatˌu
erregeen	erˈeɣeˌen
esparruan	es̺pˈaruˌan
eztabaidak	es̻tˈaβa͡ɪðˌak
familian	famˈiʎiˌan
guraso	ɡuɾˈas̺ˌo
hartzera	aɾt͡s̻ˈeɾˌa
helduen	elðˈuˌen
herriari	erˈiaɾˌi
hezkuntzako	es̻kˈunt͡s̻akˌo
hila	ˈiʎa
horixe	oɾˈiʃˌe
ibaien	iβˈa͡ɪˌen
ikaskuntza	ikˈas̺kunt͡s̻ˌa
ikertzeko	ikˈeɾt͡s̻ekˌo
ikuskizun	ikˈus̺kis̻ˌun
jokoak	ɟokˈoˌak
kantua	kantˈuˌa
kateak	katˈeˌak
komunikatzeko	komˈunikat͡s̻ekˌo
kontinente	kontˈiɲentˌe
mekanikoa	mekˈanikoˌa
oinarrituz	o͡ɪɲˈaritˌus̻
politikoan	polˈitikoˌan
programaren	pɾoɣɾˈamaɾˌen
sutsua	s̺ut͡s̺ˈuˌa
udaberrian	uðˈaβeriˌan
udaletxea	uðˈalet͡ʃeˌa
ugaritan	uɣˈaɾitˌan
zentzua	s̻ent͡s̻ˈuˌa
Bada	bˈaða
Batuetara	batˈuetaɾˌa
Gurasoak	ɡuɾˈas̺oˌak
Interneten	intˈeɾnetˌen
Joanes	ɟoˈanˌes̺
Kate	kˈate
Kontxako	kont͡ʃˈakˌo
Laugarren	la͡ʊɣˈarˌen
Ordena	oɾðˈenˌa
Ordura	oɾðˈuɾˌa
R	ˈere
Uharte	uˈaɾtˌe
Urtean	uɾtˈeˌan
aberatsak	aβˈeɾat͡s̺ˌak
adimen	aðˈimˌen
aipagarriena	a͡ɪpˈaɣarienˌa
arteria	aɾtˈeɾiˌa
asetzeko	as̺ˈet͡s̻ekˌo
asteroide	as̺tˈeɾo͡ɪðˌe
atzeratu	at͡s̻ˈeɾatˌu
begirada	beɣˈiɾaðˌa
botoa	botˈoˌa
brontzezko	bɾont͡s̻ˈes̻kˌo
diotenez	diˈotenˌes̻
ekarpenak	ekˈaɾpenˌak
elikadura	elˈikaðuɾˌa
erakusgarri	eɾˈakus̺ɣarˌi
erlijiosoak	eɾlˈijios̺oˌak
eskulturak	es̺kˈultuɾˌak
espetxe	es̺pˈet͡ʃˌe
etorritako	etˈoritakˌo
fruituak	fɾuˈituˌak
