दोग्धि	d̪oːɡd̪ʱi
सर्प	s̪ɐɾpɐ́
धर्त्र	d̪ʱɐɾt̪ɾɐ
सादयोः	s̪ɑːd̪ɐjɐwh
दुर्योण	d̪uɾjɐwɳɐ́
युनक्ति	jun̪ɐ́kt̪i
ऋषि	ŕ̩ʂi
छकार	t͡ɕʰɐkɑːɾɐ
काजस्य	kɑːd͡ʑɐs̪jɐ
उदन्	ud̪ɐn̪
अवरिफ्	ɐʋɐɾipʰ
बुद्ध	bud̪d̪ʱɐ
संचारक	s̪ɐɲt͡ɕɑːɾɐkɐ
सुशेव्य	s̪uɕɐ́jʋjɐ
मह	mɐɦɐ
दूरभाषः	d̪uːɾɐbʱɑːʂɐh
पाषण्ड	pɑ́ːʂɐɳɖɐ
अंशुक	ɐ̃ɕukɐ
महस्	mɐɦɐs̪
षष्टि	ʂɐʂʈi
लोहित	l̪ɐ́wɦit̪ɐ
बर्हिष्ठ	bɐ́ɾɦiʂʈʰɐ
अक्षि	ɐ́kʂi
उत्तराधरविवर	ut̪t̪ɐɾɑːd̪ʱɐɾɐʋiʋɐɾɐ
नारक	n̪ɑ́ːɾɐkɐ
जुहू	d͡ʑuɦúː
गुलैः	ɡul̪ɑjh
विकृत	ʋikr̩t̪ɐ
गुरु	ɡuɾu
रिप्	ɾip
क्रुध्यति	kɾúd̪ʱjɐt̪i
वर्ग	ʋɐ́ɾɡɐ
कुष्माण्ड	kuʂmɑːɳɖɐ
अर्जुन	ɐɾd͡ʑun̪ɐ
कपाल	kɐpɑːl̪ɐ
वाज	ʋɑːd͡ʑɐ
आर्द्रक	ɑːɾd̪ɾɐkɐ
डालेभ्यस्	ɖɑːl̪eːbʱjɐs̪
देवन्	d̪eːʋɐn̪
प्राप्यक	pɾɑːpjɐkɐ
करिमकर	kɐɾimɐkɐɾɐ
कृप्	kŕ̩p
नारि	n̪ɑ́ːɾi
अश्मन्	ɐ́ɕmɐn̪
पिनाक	pin̪ɑːkɐ
नूतन	n̪uːt̪ɐn̪ɐ
मर्य	mɐɾjɐ
हिरण्य	ɦíɾɐɳjɐ
गन्तास्थः	ɡɐn̪t̪ɑːs̪t̪ʰɐh
नावाज	n̪ɑːʋɑːd͡ʑɐ
फेन	pʰeːn̪ɐ
शेव	ɕɐ́jʋɐ
मर्द	mɐɾd̪ɐ
जनस्	d͡ʑɐn̪ɐs̪
दृष्टि	d̪r̩ʂʈi
कृपे	kr̩pɐj
संकल्पेभ्यः	s̪ɐŋkɐl̪pɐjbʱjɐh
क्रोध	kɾoːd̪ʱɐ
कृपाम्	kr̩pɑːm
हल	ɦɐl̪ɐ́
अङ्कस्	ɐŋkɐs̪
भिनत्ति	bʱin̪ɐt̪t̪i
सार्थ	s̪ɑːɾt̪ʰɐ
ऋणोति	r̩ɳɐ́wt̪i
रक्षा	ɾɐkʂɑː
वीरता	ʋiːɾɐt̪ɑː
परि	pɐ́ɾi
धुर्	d̪ʱuɾ
सती	s̪ɐt̪iː
यह्वत्	jɐɦʋɐt̪
वामन	ʋɑːmɐn̪ɐ́
उग्र	uɡɾɐ
प्रतीक	pɾɐt̪iːkɐ
रोगिणी	ɾɐwɡiɳiː
वाहन	ʋɑ́ːɦɐn̪ɐ
पशु	pɐɕú
सामि	s̪ɑːmí
तारण	t̪ɑːɾɐɳɐ
गच्छावः	ɡɐtt͡ɕʰɑːʋɐh
शिरस्	ɕiɾɐs̪
वाणि	ʋɑːɳi
सवितृ	s̪ɐʋit̪r̩
प्रीणीतः	pɾiːɳiːt̪ɐh
अवति	ɐʋɐt̪i
मारुक	mɑ́ːɾukɐ
माधव	mɑːd̪ʱɐʋɐ
स्पर्धताम्	s̪pɐɾd̪ʱɐt̪ɑːm
राज्ञीनाम्	ɾɑːd͡ʑɲiːn̪ɑːm
उरु	uɾu
त्सारिन्	t̪s̪ɑːɾín̪
काश्चन	kɑːɕt͡ɕɐn̪ɐ
वर	ʋɐ́ɾɐ
फलनेभ्यः	pʰɐl̪ɐn̪ɐjbʱjɐh
चत्वारस्	t͡ɕɐt̪ʋɑ́ːɾɐs̪
यावन्	jɑːʋɐn̪
कठिनता	kɐʈʰin̪ɐt̪ɑː
दिशा	d̪íɕɑː
जू	d͡ʑuː
स्वार्थिन्	s̪ʋɑːɾt̪ʰin̪
करिमुक्ता	kɐɾimukt̪ɑː
धीता	d̪ʱiːt̪ɑː
मग्न	mɐɡn̪ɐ
दशा	d̪ɐɕɑː
शं	ɕɐm
खेलति	kʰɐjl̪ɐt̪i
चक्रवात	t͡ɕɐkɾɐʋɑːt̪ɐ
फलनानि	pʰɐl̪ɐn̪ɑːn̪i
स्पष्ट	s̪pɐʂʈɐ
जिहर्ति	d͡ʑiɦɐɾt̪i
तन्तु	t̪ɐ́n̪t̪u
सस	s̪ɐs̪ɐ́
जननी	d͡ʑɐn̪ɐn̪iː
तिग्म	t̪iɡmɐ
यच्छति	jɐ́tt͡ɕʰɐt̪i
बभस्ति	bɐbʱɐs̪t̪i
स्तर्य	s̪t̪ɐɾjɐ
ललाट	l̪ɐl̪ɑ́ːʈɐ
गल	ɡɐl̪ɐ
हिन्दुस्थान	ɦin̪d̪us̪t̪ʰɑːn̪ɐ
रोपयति	ɾɐwpɐjɐt̪i
कवि	kɐʋí
वर्ष	ʋɐɾʂɐ́
स्तरिमन्	s̪t̪ɐɾimɐn̪
मा	mɑː
तनात्	t̪ɐn̪ɑːt̪
जास्पति	d͡ʑɑːs̪pɐt̪i
एकविंशति	ɐ́jkɐʋĩɕɐt̪i
बाल	bɑːl̪ɐ
प्रहेलिका	pɾɐɦɐjl̪ikɑː
यहस्	jɐɦɐs̪
कदेभ्यः	kɐd̪eːbʱjɐh
अञ्जस्	ɐɲd͡ʑɐs̪
शस्त	ɕɐs̪t̪ɐ
छर्दति	t͡ɕʰɐɾd̪ɐt̪i
उपधान	upɐd̪ʱɑːn̪ɐ
शैम्ब्य	ɕɑːjmbjɐ
इष्टि	íʂʈi
नीड	n̪iːɖɐ
रस	ɾɐ́s̪ɐ
यामान्	jɑːmɑːn̪
अघ	ɐɡʱɐ́
मुद्रा	mud̪ɾɑː
मषी	mɐʂiː
धृष्णोति	d̪ʱr̩ʂɳoːt̪i
पूर्ण	puːɾɳɐ́
अधस्	ɐd̪ʱɐ́s̪
तित्तिर	t̪it̪t̪iɾɐ́
जयति	d͡ʑɐ́jɐt̪i
गो	ɡoː
वरस्	ʋɐɾɐs̪
द्राघिमन्	d̪ɾɑːɡʱimɐ́n̪
घास	ɡʱɑːs̪ɐ
गौड	ɡɑːwɖɐ
निद्रा	n̪id̪ɾɑː
श्रेष्ठ	ɕɾɐ́jiʂʈʰɐ
कर्तोस्	kɐɾt̪oːs̪
मयस्	mɐ́jɐs̪
बुक्कयति	bukkɐjɐt̪i
चोरयति	t͡ɕoːɾɐjɐt̪i
युज्	júd͡ʑ
त्वेषद्युम्न	t̪ʋɐjʂɐ́d̪jumn̪ɐ
किम्	kím
वपुष्टर	ʋɐpúʂʈɐɾɐ
खेदेभिः	kʰeːd̪eːbʱih
स्वरतात्	s̪ʋɐɾɐt̪ɑːt̪
इङ्गितुम्	iŋɡit̪um
षोळशन्	ʂɐwɭ̆ɐɕɐn̪
खेदान्	kʰɐjd̪ɑːn̪
तृ	t̪r̩
अंसत्र	ɐ̃́s̪ɐt̪ɾɐ
गोपाल	ɡɐwpɑːl̪ɐ́
शुप्ति	ɕúpt̪i
परिच्छेदासस्	pɐɾitt͡ɕʰeːd̪ɑːs̪ɐs̪
कनीन	kɐn̪íːn̪ɐ
ऋज्र	r̩d͡ʑɾɐ
स्वर्द्	s̪ʋɐɾd̪
यात्रिणी	jɑːt̪ɾiɳiː
अस्मान्	ɐs̪mɑːn̪
रथी	ɾɐt̪ʰiː
लैङ्ग	l̪ɑjŋɡɐ
द्विरेफ	d̪ʋiɾɐjpʰɐ
आञ्छ्	ɑːɲt͡ɕʰ
यजति	jɐ́d͡ʑɐt̪i
विद्या	ʋid̪jɑː
अंसफलक	ɐ̃s̪ɐpʰɐl̪ɐkɐ
भिषक्ति	bʱiʂɐ́kt̪i
पात	pɑːt̪ɐ
द्वेषस्	d̪ʋeːʂɐs̪
मान	mɑːn̪ɐ
सत्यता	s̪ɐt̪jɐt̪ɑː
दुवस्यु	d̪uʋɐs̪ju
आचार	ɑːt͡ɕɑːɾɐ
यूष	juːʂɐ
दुर	d̪uɾɐ
गुले	ɡul̪eː
पुत्रकाम	put̪ɾɐ́kɑːmɐ
पिपासा	pipɑːs̪ɑ́ː
धाना	d̪ʱɑːn̪ɑː
चक्रवर्तिनी	t͡ɕɐkɾɐʋɐɾt̪in̪iː
आशा	ɑːɕɑ́ː
रोगिणी	ɾoːɡiɳiː
आवयोः	ɑːʋɐjɐwh
चिन्तयति	t͡ɕin̪t̪ɐjɐt̪i
युवन्	juʋɐn̪
धनु	d̪ʱɐn̪u
करिज	kɐɾid͡ʑɐ
अन्य	ɐn̪jɐ́
पादांशुक	pɑːd̪ɑ̃ːɕukɐ
असिन्व	ɐs̪in̪ʋɐ
मल	mɐ́l̪ɐ
ऋजु	r̩d͡ʑú
कोशवती	kɐwɕɐʋɐt̪iː
पुष्प	púʂpɐ
दम्	d̪ɐm
सूनु	s̪uːn̪u
शंसति	ɕɐ̃s̪ɐt̪i
मुहुर्	muɦuɾ
शल्यक्रिया	ɕɐl̪jɐkɾijɑː
धयति	d̪ʱɐjɐt̪i
दहति	d̪ɐɦɐt̪i
अशनि	ɐɕɐn̪i
त्रिष्टुभ्	t̪ɾiʂʈubʱ
लैङ्गिक	l̪ɑːjŋɡikɐ
शिक्षिकाभ्यः	ɕikʂikɑːbʱjɐh
कुशल	kuɕɐl̪ɐ
सनुते	s̪ɐn̪ut̪ɐj
स्तर	s̪t̪ɐɾɐ
जग्मतुः	d͡ʑɐɡmɐt̪uh
अश्रीर	ɐɕɾiːɾɐ́
दन्तमूलीय	d̪ɐ́n̪t̪ɐmuːl̪iːjɐ
छात्रा	t͡ɕʰɑːt̪ɾɑː
स्फिगी	s̪pʰiɡiː
भवतु	bʱɐʋɐt̪u
विपरिवर्तन	ʋipɐɾiʋɐɾt̪ɐn̪ɐ
गच्छेयुः	ɡɐtt͡ɕʰeːjuh
अश्रोत्	ɐ́ɕɾɐwt̪
शाम	ɕɑːmɐ́
पुर्	puɾ
पाति	pɑːt̪i
स्तृणोति	s̪t̪r̩ɳɐ́wt̪i
हरेणु	ɦɐɾɐjɳu
गन्तास्मः	ɡɐn̪t̪ɑːs̪mɐh
अलम्	ɐ́l̪ɐm
सत्यते	s̪ɐt̪jɐt̪eː
सुवर्ण	s̪uʋɐ́ɾɳɐ
भरीमन्	bʱɐ́ɾiːmɐn̪
मुञ्चति	muɲt͡ɕɐ́t̪i
मठ	mɐʈʰɐ
सूक्त	s̪uːkt̪ɐ́
तमस्वत्	t̪ɐ́mɐs̪ʋɐt̪
राशि	ɾɑːɕí
तविषी	t̪ɐ́ʋiʂiː
टिण्डिश	ʈiɳɖiɕɐ
शिंषाते	ɕĩʂɑːt̪eː
भोग	bʱoːɡɐ
मध्यम	mɐd̪ʱjɐmɐ
स्नायु	s̪n̪ɑ́ːju
नयति	n̪ɐ́jɐt̪i
रोचस्	ɾoːt͡ɕɐs̪
गन्तोस्	ɡɐ́n̪t̪ɐws̪
नाथ्	n̪ɑːt̪ʰ
लेप	l̪ɐjpɐ
आसन	ɑːs̪ɐn̪ɐ́
चिकित्सकेषु	t͡ɕikit̪s̪ɐkɐjʂu
त्रि	t̪ɾí
रोमन्थ	ɾɐwmɐn̪t̪ʰɐ
तरुस्	t̪ɐ́ɾus̪
परिच्छेदयोस्	pɐɾitt͡ɕʰeːd̪ɐjoːs̪
सुवर्णभूमि	s̪uʋɐ́ɾɳɐbʱuːmi
खेदैः	kʰɐjd̪ɑːjh
उत्तराधिकारिणी	ut̪t̪ɐɾɑːd̪ʱikɑːɾiɳiː
पिष्ट	piʂʈɐ́
पादत्राणेभ्यः	pɑːd̪ɐt̪ɾɑːɳɐjbʱjɐh
शर	ɕɐɾɐ́
ऋघायति	r̩ɡʱɑːjɐt̪i
भूयसे	bʱuːjɐs̪ɐj
सहते	s̪ɐɦɐt̪eː
वर्पस्	ʋɐɾpɐs̪
ज	d͡ʑɐ́
राष्टि	ɾɑ́ːʂʈi
असि	ɐs̪i
श्लक्ष्ण	ɕl̪ɐkʂɳɐ́
सव्य	s̪ɐʋjɐ́
घूर्ण्	ɡʱuːɾɳ
तना	t̪ɐn̪ɑː
सनिता	s̪ɐn̪it̪ɑː
द्युम्निन्	d̪jumn̪in̪
जू	d͡ʑúː
बुध्न	bud̪ʱn̪ɐ
मूक	muːkɐ
डालास्	ɖɑːl̪ɑːs̪
करिमाचल	kɐɾimɑːt͡ɕɐl̪ɐ
वर्तनी	ʋɐɾt̪ɐn̪iː
धन्वन्	d̪ʱɐn̪ʋɐn̪
नारी	n̪ɑːɾiː
क्रतु	kɾɐ́t̪u
मेधिर	mɐ́jd̪ʱiɾɐ
हुत	ɦut̪ɐ́
कषेरुका	kɐʂeːɾukɑː
धरुण	d̪ʱɐɾuɳɐ
गृहपति	ɡr̩ɦɐ́pɐt̪i
गुलम्	ɡul̪ɐm
अष्टाविंशति	ɐʂʈɑːʋĩɕɐt̪i
तुरस्पेय	t̪uɾɐs̪peːjɐ
कदयोः	kɐd̪ɐjoːh
दक्षिण	d̪ɐ́kʂiɳɐ
अषाळ्ह	ɐ́ʂɑːɭ̆ɦɐ
मकर	mɐkɐɾɐ
परिच्छेदास्	pɐɾitt͡ɕʰeːd̪ɑːs̪
सुपर्ण	s̪upɐɾɳɐ
देवृ	d̪ɐjʋŕ̩
गुलः	ɡul̪ɐh
मूर्छन	muːɾt͡ɕʰɐn̪ɐ
सूतिकागार	s̪uːt̪ikɑːɡɑːɾɐ
पार्ष्णि	pɑ́ːɾʂɳi
शुभ्र	ɕubʱɾɐ́
कुशलेन	kúɕɐl̪ɐjn̪ɐ
अहो	ɐɦɐw
भूगोल	bʱuːɡɐwl̪ɐ
छदिस्	t͡ɕʰɐd̪is̪
वल्क	ʋɐl̪kɐ
तर्क	t̪ɐɾkɐ́
शक्ति	ɕɐkt̪i
भी	bʱíː
भवानि	bʱɐʋɑːn̪i
सुरा	s̪úɾɑː
गविष्टि	ɡɐ́ʋiʂʈi
शरभ	ɕɐɾɐbʱɐ́
एति	eːt̪i
खा	kʰɑː
मिश्र	miɕɾɐ
नाक	n̪ɑ́ːkɐ
भूकम्प	bʱúːkɐmpɐ
पाल	pɑːl̪ɐ
उलाहना	ul̪ɑːɦɐn̪ɑː
खनित्रेभ्यः	kʰɐn̪it̪ɾɐjbʱjɐh
लभ्	l̪ɐbʱ
चन्द्रमास्	t͡ɕɐn̪d̪ɾɐmɑːs̪
वकार	ʋɐkɑːɾɐ
यदि	jɐd̪i
तविष्या	t̪ɐʋiʂjɑ́ː
कौशल	kɑːwɕɐl̪ɐ
भृज्जति	bʱr̩dd͡ʑɐ́t̪i
जकार	d͡ʑɐkɑːɾɐ
शब्द	ɕɐ́bd̪ɐ
पलायन	pɐl̪ɑːjɐn̪ɐ
श्रोमत	ɕɾɐ́wmɐt̪ɐ
हृत	ɦr̩t̪ɐ́
सेधति	s̪eːd̪ʱɐt̪i
ऊति	uːt̪i
चिकित्सकैः	t͡ɕikit̪s̪ɐkɑːjh
यादृश्	jɑːd̪ŕ̩ɕ
संन्यासी	s̪ɐ̃n̪jɑːs̪iː
अर्क	ɐɾkɐ́
एवंक्रतु	ɐ́jʋɐŋkɾɐt̪u
खुर	kʰuɾɐ
चन्द्रमः	t͡ɕɐn̪d̪ɾɐmɐh
स्पर्धे	s̪pɐɾd̪ʱeː
शेफस्	ɕɐjpʰɐs̪
गच्छेम	ɡɐtt͡ɕʰɐjmɐ
द्राक्षा	d̪ɾɑːkʂɑː
आस	ɑːs̪ɐ
ताण्डव	t̪ɑːɳɖɐʋɐ
प्रवते	pɾɐ́ʋɐt̪ɐj
मनुष्य	mɐn̪uʂjɐ
तरणक्रीडा	t̪ɐɾɐɳɐkɾiːɖɑː
बुभुक्षा	bubʱukʂɑː
पालयति	pɑːl̪ɐ́jɐt̪i
विचेष्टति	ʋit͡ɕeːʂʈɐt̪i
विधवा	ʋid̪ʱɐʋɑː
सात	s̪ɑːt̪ɐ́
जस्यति	d͡ʑɐ́s̪jɐt̪i
मूर्ख	muːɾkʰɐ
सित	s̪it̪ɐ
अर्थात्	ɐɾt̪ʰɑːt̪
उपवन	upɐʋɐn̪ɐ
वैदर्भ	ʋɑjd̪ɐɾbʱɐ
धनंजय	d̪ʱɐn̪ɐɲd͡ʑɐjɐ
अङ्गिरस्	ɐ́ŋɡiɾɐs̪
नव	n̪ɐ́ʋɐ
सादे	s̪ɑːd̪eː
घन	ɡʱɐn̪ɐ
शिफा	ɕipʰɑː
कालिका	kɑːl̪ikɑː
षष्टि	ʂɐʂʈí
चषक	t͡ɕɐʂɐkɐh
सदस्पति	s̪ɐd̪ɐs̪pɐt̪i
सञ्जय	s̪ɐɲd͡ʑɐjɐ
जग्ध	d͡ʑɐɡd̪ʱɐ́
जक्षत्	d͡ʑɐ́kʂɐt̪
जयति	d͡ʑɐjɐt̪i
अतिथिपति	ɐt̪it̪ʰipɐt̪i
ऋष्व	r̩ʂʋɐ
स्कुन्दताम्	s̪kun̪d̪ɐt̪ɑːm
दा	d̪ɑː
हिङ्गु	ɦiŋɡu
योद्धा	jɐwd̪d̪ʱɑː
जनु	d͡ʑɐn̪u
सुवति	s̪uʋɐt̪i
मल्ह	mɐl̪ɦɐ
लिलेह	l̪il̪eːɦɐ
वात	ʋɑːt̪ɐ
वृत्	ʋr̩t̪
हेमन्	ɦɐ́jmɐn̪
भ्रंशते	bʱɾɐ̃́ɕɐt̪ɐj
हस्तिन्	ɦɐs̪t̪in̪
लेप	l̪eːpɐ
यज्ञ	jɐd͡ʑɲɐ
जिह्रेति	d͡ʑiɦɾɐjt̪i
समि	s̪ɐmi
कषेरुका	kɐʂɐjɾukɑː
देवस्	d̪ɐ́jʋɐs̪
क्लोमन्	kl̪ɐ́wmɐn̪
क्रीळ	kɾiːɭ̆ɐ
शिक्षिकायै	ɕikʂikɑːjɑj
तनु	t̪ɐn̪u
कद	kɐd̪ɐ
विकट	ʋíkɐʈɐ
मौखिक	mɑwkʰikɐ
ईर्ष्यु	iːɾʂjú
राज्ञीभिः	ɾɑːd͡ʑɲiːbʱih
पौत्र	pɑ́ːwt̪ɾɐ
असनिष्यत	ɐs̪ɐn̪iʂjɐt̪ɐ
भविष्यति	bʱɐʋiʂjɐt̪i
मह	mɐɦɐ́
स्वार्थ	s̪ʋɑːɾt̪ʰɐ
सनक	s̪ɐn̪ɐkɐ́
जर्जर	d͡ʑɐɾd͡ʑɐɾɐ
रञ्जित	ɾɐɲd͡ʑit̪ɐ
सर्पिस्	s̪ɐɾpís̪
हु	ɦu
शू	ɕuː
ज्येष्ठ	d͡ʑjɐ́jʂʈʰɐ
स्थापयति	s̪t̪ʰɑːpɐjɐt̪i
भूयते	bʱuːjɐt̪ɐj
तैलस्य	t̪ɑːjl̪ɐs̪jɐ
डालस्	ɖɑːl̪ɐs̪
मूर्खता	muːɾkʰɐt̪ɑː
पत्नी	pɐt̪n̪iː
आयु	ɑ́ːju
पताका	pɐt̪ɑːkɑː
जनयति	d͡ʑɐn̪ɐjɐt̪i
गुरुत्व	ɡuɾut̪ʋɐ
रिरंसा	ɾiɾɐ̃́s̪ɑː
परिच्छेदास्	pɐɾitt͡ɕʰɐjd̪ɑːs̪
ग्रीष्म	ɡɾiːʂmɐ́
ऋकार	r̩kɑːɾɐ
शस्त	ɕɐs̪t̪ɐ́
रश्मि	ɾɐɕmi
स्मर	s̪mɐɾɐ́
डालेभिस्	ɖɑːl̪ɐjbʱis̪
अरण	ɐɾɐɳɐ
ज्योति	d͡ʑjoːt̪i
सूक्ष्म	s̪uːkʂmɐ
पागल	pɑːɡɐl̪ɐ
धुरा	d̪ʱúɾɑː
दर्वी	d̪ɐɾʋiː
नियम	n̪ijɐmɐ
पिनद्ध	pin̪ɐ́d̪d̪ʱɐ
सोम	s̪ɐ́wmɐ
यव	jɐ́ʋɐ
कञ्चन	kɐɲt͡ɕɐn̪ɐ
तरण	t̪ɐɾɐɳɐ
आम्	ɑːm
दाना	d̪ɑːn̪ɑː
प्रीयते	pɾiːjɐt̪eː
क्षमते	kʂɐ́mɐt̪ɐj
सभाजयति	s̪ɐbʱɑːd͡ʑɐjɐt̪i
मोक्तुम्	mɐwkt̪um
म्रियते	mɾijɐ́t̪ɐj
दिन	d̪in̪ɐ́
क्षप्	kʂɐ́p
क्षुधा	kʂud̪ʱɑː
नरक	n̪ɐ́ɾɐkɐ
गर्दभ	ɡɐɾd̪ɐbʱɐ́
काफी	kɑːpʰiː
पाय्य	pɑjjɐ
नश्यति	n̪ɐ́ɕjɐt̪i
भस्त्री	bʱɐs̪t̪ɾiː
मूर्खते	muːɾkʰɐt̪eː
अल	ɐl̪ɐ
असार	ɐs̪ɑːɾɐ
दत्	d̪ɐ́t̪
संकल्पेषु	s̪ɐŋkɐl̪pɐjʂu
एध	eːd̪ʱɐ
सचते	s̪ɐt͡ɕɐt̪eː
महिष	mɐɦiʂɐ́
बुद्ध	bud̪d̪ʱɐ́
करिपथ	kɐɾipɐt̪ʰɐ
गिरति	ɡiɾɐt̪i
घर्षति	ɡʱɐɾʂɐt̪i
दर्त्नु	d̪ɐɾt̪n̪ú
यातु	jɑːt̪u
भूमिपुत्र	bʱuːmiput̪ɾɐ
करोति	kɐɾoːt̪i
श्येन	ɕjɐjn̪ɐ́
स्निह्यति	s̪n̪iɦjɐt̪i
आलुक	ɑːl̪ukɐ
यूष	juːʂɐ́
रक्षस्	ɾɐ́kʂɐs̪
गच्छताम्	ɡɐtt͡ɕʰɐt̪ɑːm
तुरीय	t̪uɾíːjɐ
कदासः	kɐd̪ɑːs̪ɐh
प्रचेतस्	pɾɐt͡ɕɐjt̪ɐs̪
पाषण्ड	pɑːʂɐɳɖɐ
तितउ	t̪it̪ɐu
शिक्षिकायै	ɕikʂikɑːjɑːj
ग्रावन्	ɡɾɑːʋɐn̪
चिकित्सिका	t͡ɕikit̪s̪ikɑː
वेद	ʋɐjd̪ɐ
भर्मन्	bʱɐɾmɐn̪
पादत्राणैः	pɑːd̪ɐt̪ɾɑːɳɑjh
दश	d̪ɐ́ɕɐ
भवति	bʱɐ́ʋɐt̪i
नी	n̪iː
चन्द्रमस्	t͡ɕɐn̪d̪ɾɐmɐs̪
दुर्	d̪uɾ
चिकित्सकाः	t͡ɕikit̪s̪ɐkɑːh
पोस्फोर्ति	pɐws̪pʰɐwɾt̪i
निन्दति	n̪ín̪d̪ɐt̪i
अष्ठीवत्	ɐʂʈʰiːʋɐ́t̪
नहि	n̪ɐɦí
पर्वत	pɐɾʋɐt̪ɐ
दूरभाषेभिः	d̪uːɾɐbʱɑːʂeːbʱih
भार्मन्	bʱɑ́ːɾmɐn̪
ऊर्णा	uːɾɳɑː
लघु	l̪ɐɡʱú
संकल्पाः	s̪ɐŋkɐl̪pɑːh
पादत्राणेभ्यः	pɑːd̪ɐt̪ɾɑːɳeːbʱjɐh
विद्	ʋid̪
उपकार	upɐkɑːɾɐ
गर्हति	ɡɐɾɦɐt̪i
हठयोग	ɦɐʈʰɐjɐwɡɐ
सौचिक	s̪ɑːwt͡ɕikɐ
शिफ	ɕipʰɐ
स्तृणोति	s̪t̪r̩ɳoːt̪i
लोल	l̪oːl̪ɐ
स्थित	s̪t̪ʰit̪ɐ́
आम्र	ɑːmɾɐ́
परिच्छेदात्	pɐɾitt͡ɕʰeːd̪ɑːt̪
अस्मि	ɐs̪mi
अभितस्	ɐbʱít̪ɐs̪
रंसु	ɾɐ̃s̪u
गभस्ति	ɡɐ́bʱɐs̪t̪i
भर्तृ	bʱɐɾt̪ŕ̩
नमति	n̪ɐ́mɐt̪i
सरस्वती	s̪ɐɾɐs̪ʋɐt̪iː
छत्रक	t͡ɕʰɐt̪ɾɐkɐ
प्लवते	pl̪ɐʋɐt̪eː
अजति	ɐd͡ʑɐt̪i
ब्रध्न	bɾɐd̪ʱn̪ɐ́
भनक्ति	bʱɐn̪ɐ́kt̪i
शास्ति	ɕɑ́ːs̪t̪i
बालिश	bɑːl̪iɕɐ
बिल	bil̪ɐ
रभसा	ɾɐ́bʱɐs̪ɑː
आम	ɑːmɐ́
चण्डिमन्	t͡ɕɐɳɖimɐn̪
देवेन	d̪eːʋeːn̪ɐ
ज्या	d͡ʑjɑː
हर्म्य	ɦɐɾmjɐ
भृ	bʱr̩
उत्तान	ut̪t̪ɑːn̪ɐ́
तृष्णा	t̪ŕ̩ʂɳɑː
उत्पल	ut̪pɐl̪ɐ
भस्त्रा	bʱɐs̪t̪ɾɑː
पूजयति	puːd͡ʑɐjɐt̪i
सस	s̪ɐs̪ɐ
तीक्ष्ण	t̪iːkʂɳɐ́
चेतिष्यति	t͡ɕɐjt̪iʂjɐt̪i
हंस	ɦɐ̃s̪ɐ
रहस्	ɾɐ́ɦɐs̪
दह्	d̪ɐɦ
त्वेषनृम्ण	t̪ʋɐjʂɐ́n̪r̩mɳɐ
अनङ्ग	ɐn̪ɐŋɡɐ́
स्तृ	s̪t̪r̩
सचा	s̪ɐt͡ɕɑː
अभवत्	ɐ́bʱɐʋɐt̪
भवतः	bʱɐʋɐt̪ɐh
वृक	ʋŕ̩kɐ
तलित	t̪ɐl̪it̪ɐ
आसक्त	ɑːs̪ɐkt̪ɐ
परिच्छेद	pɐɾitt͡ɕʰeːd̪ɐ
स्वस्तिक	s̪ʋɐs̪t̪ikɐ
छाया	t͡ɕʰɑːjɑ́ː
दुःखिन्	d̪uhkʰin̪
वृक्ते	ʋr̩kt̪eː
षोडशन्	ʂɐ́wɖɐɕɐn̪
कम्प्	kɐmp
प्रतिमन्	pɾɐt̪imɐn̪
उल्लिखति	ul̪l̪ikʰɐt̪i
श्रुत	ɕɾut̪ɐ́
हरति	ɦɐɾɐt̪i
यज्	jɐ́d͡ʑ
लुण्ट्	l̪uɳʈ
अमृता	ɐmr̩t̪ɑː
द्वार	d̪ʋɑːɾɐ
संकल्पेभिः	s̪ɐŋkɐl̪pɐjbʱih
ज्ञात	d͡ʑɲɑːt̪ɐ́
पूर्त्वा	puːɾt̪ʋɑː
करिष्यति	kɐɾiʂjɐt̪i
कदात्	kɐd̪ɑːt̪
उदगद्रि	ud̪ɐɡɐd̪ɾi
द्यति	d̪jɐ́t̪i
कदैः	kɐd̪ɑːjh
साक्षिन्	s̪ɑːkʂin̪
आसन	ɑ́ːs̪ɐn̪ɐ
ज्युत्	d͡ʑjut̪
भ्रू	bʱɾuː
भवितव्य	bʱɐʋit̪ɐʋjɐ
गन्धर्व	ɡɐn̪d̪ʱɐɾʋɐ
वक्तवे	ʋɐkt̪ɐʋeː
अलाबुका	ɐl̪ɑːbukɑː
दायिनी	d̪ɑːjin̪iː
अन्यथा	ɐn̪jɐ́t̪ʰɑː
कौशल	kɑwɕɐl̪ɐ
शल्यकार	ɕɐl̪jɐkɑːɾɐ
कृपा	kr̩pɑː
मेथी	meːt̪ʰiː
विभूति	ʋibʱuːt̪i
गच्छेयुः	ɡɐtt͡ɕʰɐjjuh
खेदैः	kʰeːd̪ɑjh
दूरता	d̪uːɾɐt̪ɑː
तनैः	t̪ɐn̪ɑːjh
कण्टक	kɐ́ɳʈɐkɐ
काजानि	kɑːd͡ʑɑːn̪i
सौर्य	s̪ɑwɾjɐ
हृत	ɦr̩t̪ɐ
मासिक	mɑːs̪ikɐ
धरेरन्	d̪ʱɐɾɐjɾɐn̪
सुश्रप	s̪uɕɾɐpɐ
दुवस्	d̪úʋɐs̪
